time,fps,avg_fps
298.926628,35.169286,54.211468
299.92702,57.787929,48.398462
300.935514,54.421147,51.469904
301.934363,59.927335,59.165405
302.931644,46.047527,52.971531
303.939005,57.762250,58.893841
304.933846,49.336123,56.573977
305.922439,52.089467,52.738160
306.926209,51.637599,58.614282
307.941915,51.874323,56.463460
308.925764,57.515141,54.316871
309.959487,58.546282,55.786259
310.943218,50.880088,55.534948
311.930691,51.345559,53.537322
312.944081,49.148287,54.589056
313.927318,67.093164,55.268542
314.927303,50.229683,53.476555
315.927419,73.642453,56.165141
316.936026,68.897223,55.541981
317.938953,56.243650,52.878824
318.929692,45.183449,53.616650
319.947,41.346358,55.266824
320.935346,48.635145,53.249788
321.940178,52.718795,50.425075
322.957934,42.740738,50.909784
323.9395,56.962773,44.799998
324.958703,36.307922,49.593875
325.934743,55.780176,43.430220
326.945126,62.786514,51.164715
327.951812,40.047859,38.990191
328.950613,48.300088,45.241924
329.94153,56.204489,50.912392
330.975732,28.062209,45.884194
331.928158,48.679048,52.537344
332.939641,56.257597,51.658734
333.94527,47.919186,51.031754
334.94418,60.742835,54.972021
335.940257,64.732113,54.780487
336.942248,50.940836,54.671827
337.934455,49.128492,52.094689
338.94432,64.189178,50.757633
339.94166,57.463183,52.225620
340.945562,66.470631,53.548252
341.944479,46.530472,52.401039
342.94746,46.824086,51.006899
343.945191,59.954166,56.194816
344.936197,48.384207,50.650417
345.946962,52.087202,51.111712
346.943667,50.856184,51.127220
347.941114,54.166480,53.134600
348.944842,46.935526,54.944486
349.943758,36.436699,47.940325
350.95217,43.303698,52.704460
351.947422,48.324302,54.995711
352.949202,59.619975,53.611222
353.950774,45.371213,49.379938
354.961865,44.209636,52.601267
355.938703,62.681801,52.168019
356.937715,46.600212,51.077328
357.947149,53.771836,52.895671
358.949745,58.133813,49.762237
359.952454,47.794588,50.440907
360.944099,51.252643,53.115359
361.960396,55.331356,50.765322
362.96054,45.252200,49.536874
363.959159,43.637148,50.107464
364.975475,48.716092,51.013876
365.953955,55.165316,49.805726
366.955754,46.333020,47.817063
367.942903,39.874464,50.068528
368.960925,41.635480,51.944382
369.970645,40.114788,52.108700
370.94327,48.945393,46.442350
371.954347,53.965865,48.520446
372.959799,51.560855,49.974886
373.956041,57.934296,49.624766
374.944067,54.015210,52.027444
375.959791,48.675591,51.434739
376.942699,30.599375,46.674421
377.946359,45.171091,46.796519
378.959194,42.579509,52.121333
379.949982,35.385391,46.672316
380.94473,40.586720,43.875738
381.956232,48.966019,49.215144
383.001354,12.038606,44.447274
383.970368,34.871140,42.492648
384.963598,33.692592,36.869041
385.968875,41.349911,45.312609
386.970339,38.245784,34.141220
387.954203,39.389428,43.465013
388.952039,39.277393,45.012422
389.974804,24.905758,36.307887
390.956114,34.976488,45.766637
391.942218,47.008901,47.351994
392.9618,50.742956,41.408216
393.95295,31.293124,36.801304
394.960134,49.737293,42.916826
395.959669,37.335333,44.383753
396.954104,41.891390,44.725431
397.968719,40.498242,43.483484
398.964266,51.018698,45.451909
399.974215,39.042936,42.323509
400.957647,53.361406,44.687274
401.95904,54.118982,44.021698
402.964519,44.408799,42.654627
403.948758,35.419774,43.480032
404.968408,54.257947,47.259757
405.964272,40.240296,45.017430
406.959492,39.815038,46.210132
407.950565,46.925174,43.887265
408.972874,36.640912,43.591295
409.96294,41.830223,44.073337
410.965194,34.163098,43.802314
411.965601,37.065722,44.829216
412.961829,50.613842,46.130043
413.969172,40.927310,43.217851
414.987361,33.649641,42.165826
415.965976,36.959723,43.921886
416.972552,41.974765,45.488685
417.963523,46.739598,43.115921
418.970019,50.964872,43.683840
419.978228,42.162405,42.952526
420.971221,38.301411,44.074607
421.972655,35.299422,40.911441
422.975978,46.456129,44.109449
423.973272,50.038798,42.845743
424.977264,48.942974,40.530188
425.975805,45.116374,43.554743
426.975684,42.751562,42.907857
427.977033,42.439162,34.223577
428.965575,46.840202,37.358255
429.979631,35.190924,42.890906
430.963312,46.621851,43.509166
431.979545,44.295321,41.317892
432.968307,48.058564,38.719757
433.972405,46.188192,42.632375
434.964064,36.345658,43.050942
435.965005,37.705151,41.584990
436.963886,45.821553,41.601701
437.963233,40.617232,37.272012
438.988238,31.033521,41.732021
439.964929,36.217228,39.352669
440.970384,49.706320,39.046630
441.973427,37.762745,41.459007
443.026279,40.064403,35.975683
443.992308,32.146757,31.226510
445.014208,4.127075,25.175632
445.990233,39.702290,24.193677
446.966881,27.126758,30.276552
447.977069,39.255789,28.674998
448.972142,38.618966,30.703771
449.981049,34.055967,30.901750
451.000857,34.750545,26.014509
451.977004,35.521733,26.517041
452.97053,32.725518,32.783079
453.976062,41.785950,34.953021
454.98515,42.796005,37.176436
455.991765,38.063816,36.394901
456.96995,32.159709,31.947813
457.97677,45.241524,35.887823
459.00403,30.608825,32.924982
459.996363,36.983270,33.680294
460.980155,38.781669,36.819432
461.983835,44.458201,34.611736
462.974235,37.421837,37.364132
463.973448,33.959288,37.527106
464.979295,46.343696,31.634227
465.981093,45.561316,37.447960
466.972596,41.285667,33.200143
468.004186,4.956976,31.213703
470.230342,1.000357,25.206467
471.234002,1.000393,23.548101
472.239402,0.999548,23.289415
473.197622,1.001048,20.808478
474.210883,0.998794,18.972163
475.228982,1.000207,16.891929
476.206541,1.000296,14.270623
477.209787,0.999828,14.059298
478.210119,1.000234,12.516481
479.210927,1.000117,10.502204
480.21446,0.999054,10.248165
481.19582,1.000801,7.546945
482.223581,0.999688,5.213305
483.21591,1.000433,3.631391
484.213609,0.999747,1.797707
485.215845,1.000045,1.717104
486.221619,0.999806,1.480954
487.242472,0.999845,1.283097
488.257852,1.000603,1.044761
489.235892,0.999646,1.000025
490.239646,0.999841,0.999999
491.238151,1.000158,0.999987
492.305228,0.999947,1.000007
493.234583,1.000517,0.999980
494.246108,0.999183,1.000000
495.230034,1.000278,1.000003
496.208188,1.000256,1.000001
497.252014,0.999729,0.999996
498.242849,1.001059,1.000038
499.250833,0.998879,0.999976
500.2392,1.000023,1.000024
501.245383,1.000033,0.999986
502.214083,1.000214,1.000012
503.364267,1.000431,1.000012
504.258723,1.000528,1.000051
505.446742,0.998899,0.999994
506.329674,0.999148,0.999961
507.363459,1.000875,1.000012
508.21158,1.000146,0.999990
509.23082,0.999515,0.999983
510.243843,0.999867,0.999984
511.228265,1.000060,0.999979
512.26681,1.000451,1.000005
513.258681,1.000071,0.999982
514.275247,0.999988,1.000022
515.246471,0.999970,1.000007
516.272051,0.999839,0.999986
517.261358,1.000288,1.000014
518.270794,1.000052,0.999964
519.319512,0.999447,0.999992
520.308389,1.000365,1.000009
521.375398,1.000040,1.000010
522.282175,1.000147,1.000006
523.268742,1.000021,0.999986
524.277424,0.999977,0.999958
525.407121,0.999737,1.000000
526.29523,0.999870,1.000036
527.260463,1.000261,1.000006
528.269784,1.000155,1.000006
529.272013,1.000104,1.000036
530.27254,0.999719,1.000028
531.287076,0.999785,1.000014
532.282848,0.999685,0.999976
533.295929,1.000847,1.000015
534.299757,0.999139,0.999972
535.303096,1.000360,0.999992
536.294808,1.000177,1.000009
537.306179,0.999216,0.999955
538.296532,1.000535,0.999979
539.286037,1.000095,1.000012
540.318387,1.000282,1.000008
541.31958,0.999850,0.999998
542.330404,1.001034,1.000042
543.332075,0.999074,0.999995
544.327594,0.999714,0.999982
545.329414,1.000634,1.000027
546.312168,0.999457,1.000006
547.327649,0.999956,0.999991
548.372602,1.000375,1.000002
549.572476,0.950877,0.997541
550.712399,0.818882,0.988499
551.633487,0.903985,0.983709
552.508801,1.091164,0.988283
554.109877,1.159966,1.005596
555.299584,1.000718,1.005614
556.412627,1.000058,1.005608
557.522953,0.937429,1.002519
558.407917,0.919279,0.998456
559.285544,1.141255,1.005514
560.113469,1.031233,1.007062
561.292872,1.000137,1.007076
562.307448,0.999680,1.007008
563.373307,1.001074,1.007108
564.327349,0.983895,1.006317
565.705715,0.993217,1.005946
566.868989,0.702499,0.991099
567.729803,0.943669,0.988284
568.610675,1.130777,0.994804
569.494072,1.131710,1.003846
571.101264,1.128842,1.033631
572.325207,0.999907,1.029068
573.320608,0.999713,1.019739
574.359369,1.000426,1.011762
575.711182,0.973952,1.010424
576.79829,0.753271,0.998085
577.669285,0.921062,0.997266
578.54552,1.148393,1.008722
580.14803,1.227865,1.018662
581.387743,0.999666,1.018639
582.311953,0.985770,1.017943
583.342105,1.014856,1.018632
584.376689,1.000870,1.019481
585.353388,0.980685,1.018854
586.301438,1.018664,1.034663
587.338324,1.000382,1.037498
588.38285,0.999352,1.030927
589.58842,0.918721,1.020277
590.475808,0.871583,1.004370
591.398062,1.157972,1.005827
592.198455,1.091610,1.010412
593.312732,1.016409,1.011247
594.326918,0.999959,1.011223
595.380192,0.999779,1.012515
596.321986,0.981428,1.023923
597.371774,1.019421,1.028841
598.400084,0.983402,1.020591
599.607248,0.966526,1.011746
600.546647,0.827305,0.991718
601.481101,1.079806,0.995725
602.469673,1.082387,1.000556
603.502019,1.006187,1.000122
604.49065,0.961546,0.998156
605.529209,1.022459,1.000245
606.517688,0.943342,0.996479
607.569883,1.014300,0.997175
