time,dest_type,steps,avg_steps
153.847344,target,6,13.538011695906432
153.872913,target,69,13.699708454810496
153.985243,parent,16,12.850498338870432
154.202005,parent,72,13.04635761589404
154.669757,target,16,13.706395348837209
155.103267,parent,41,13.138613861386139
155.146168,parent,1,13.098684210526315
155.327316,target,31,13.756521739130434
156.22542,target,38,13.826589595375722
156.357596,target,3,13.795389048991355
156.357865,target,1,13.758620689655173
156.358039,target,5,13.73352435530086
156.43186,target,12,13.728571428571428
156.610249,target,41,13.806267806267806
156.889586,target,1,13.769886363636363
157.185243,target,12,13.76487252124646
157.682454,parent,9,13.085245901639345
158.85411,target,19,13.779661016949152
160.423424,parent,23,13.117647058823529
160.73536,parent,4,13.087947882736156
160.941786,target,29,13.822535211267606
161.129556,parent,46,13.194805194805195
161.343236,parent,6,13.171521035598705
161.639806,target,19,13.837078651685394
161.657296,parent,26,13.212903225806452
161.985099,target,7,13.817927170868348
162.102498,target,11,13.810055865921788
162.380212,parent,14,13.215434083601286
162.38035,parent,7,13.195512820512821
162.468644,parent,13,13.194888178913738
162.609444,parent,5,13.168789808917197
162.85796,target,107,14.069637883008356
162.888541,parent,18,13.184126984126983
162.968818,target,4,14.041666666666666
163.854702,target,8,14.024930747922438
163.854822,parent,5,13.158227848101266
163.912165,parent,68,13.331230283911673
164.61529,target,7,14.005524861878452
164.615435,target,22,14.02754820936639
164.830327,parent,62,13.484276729559749
164.850531,parent,21,13.507836990595612
165.660407,parent,29,13.55625
165.951661,target,12,14.021978021978022
166.175338,parent,7,13.53582554517134
166.333127,parent,3,13.503105590062113
166.357128,target,13,14.01917808219178
166.357299,target,2,13.986338797814208
166.36829,target,8,13.970027247956404
166.45241,parent,2,13.467492260061919
166.685337,parent,5,13.441358024691358
166.854142,parent,18,13.455384615384615
167.205973,parent,14,13.457055214723926
167.358982,parent,4,13.428134556574923
167.406771,target,23,13.994565217391305
167.738091,parent,39,13.50609756097561
167.87631,target,16,14.0
168.664666,parent,9,13.49240121580547
169.002497,parent,16,13.5
169.357929,target,11,13.991891891891893
169.444326,parent,11,13.492447129909365
169.622643,target,2,13.959568733153638
169.682174,parent,24,13.524096385542169
169.835278,target,20,13.975806451612904
169.855204,target,35,14.032171581769436
170.376527,target,26,14.064171122994653
170.985696,parent,3,13.492492492492492
171.168571,parent,4,13.464071856287426
171.364217,parent,1,13.42686567164179
171.378976,parent,10,13.416666666666666
172.411982,parent,9,13.403560830860535
172.601812,parent,3,13.372781065088757
172.674249,target,1,14.029333333333334
172.752453,parent,23,13.40117994100295
173.107163,target,5,14.00531914893617
173.11867,target,7,13.986737400530505
173.37222,target,12,13.981481481481481
173.439673,target,7,13.963060686015831
173.455806,target,5,13.939473684210526
173.646026,target,5,13.916010498687664
173.68791,parent,6,13.379411764705882
173.940111,target,70,14.06282722513089
174.115999,target,19,14.075718015665796
174.252551,target,47,14.161458333333334
174.59969,target,30,14.202597402597403
174.624698,target,19,14.215025906735752
174.624841,target,6,14.193798449612403
174.752194,parent,5,13.35483870967742
174.897018,parent,76,13.538011695906432
175.114299,target,66,14.327319587628866
175.627546,parent,3,13.507288629737609
175.627667,target,8,14.311053984575835
175.639282,target,40,14.376923076923077
175.918957,parent,7,13.488372093023257
176.111621,target,12,14.37084398976982
176.11169,target,11,14.362244897959183
176.111742,target,2,14.330788804071247
176.147983,parent,13,13.486956521739131
176.337195,target,39,14.393401015228426
176.639478,parent,31,13.53757225433526
177.12069,target,18,14.40253164556962
177.120832,parent,2,13.504322766570604
177.481592,parent,29,13.548850574712644
178.108136,target,5,14.378787878787879
178.13042,parent,30,13.595988538681949
178.399746,target,1,14.345088161209068
178.427786,target,25,14.371859296482413
178.443389,parent,75,13.771428571428572
178.509173,parent,6,13.749287749287749
178.697901,parent,3,13.71875
178.728065,target,12,14.36591478696742
178.858673,parent,11,13.711048158640226
179.105894,parent,6,13.689265536723164
179.121464,target,25,14.3925
179.639442,parent,9,13.67605633802817
179.89038,parent,49,13.775280898876405
179.944737,parent,1,13.739495798319327
180.390281,target,10,14.381546134663342
180.390491,parent,3,13.70949720670391
180.432069,target,76,14.534825870646767
180.692057,target,2,14.503722084367245
181.124041,target,68,14.636138613861386
181.262723,parent,33,13.763231197771587
181.67442,target,24,14.65925925925926
182.504981,parent,4,13.73611111111111
182.869079,target,39,14.719211822660098
183.191615,target,17,14.724815724815725
183.384398,parent,5,13.71191135734072
183.64144,parent,7,13.693370165745856
183.90891,target,5,14.700980392156863
184.127304,parent,15,13.696969696969697
184.195924,parent,17,13.706043956043956
184.254731,parent,7,13.687671232876712
184.378464,parent,66,13.830601092896174
184.451718,parent,21,13.850136239782016
184.876987,target,16,14.704156479217604
184.982318,parent,9,13.83695652173913
184.999444,parent,5,13.8130081300813
185.103404,parent,9,13.8
185.11742,parent,3,13.77088948787062
185.133589,parent,33,13.82258064516129
185.396161,target,12,14.697560975609756
185.641,parent,8,13.806970509383378
185.732279,target,1,14.664233576642335
185.864755,parent,9,13.794117647058824
186.635155,target,7,14.645631067961165
186.925299,parent,2,13.762666666666666
187.16012,target,2,14.615012106537531
187.361873,target,4,14.58937198067633
188.093122,target,10,14.578313253012048
188.36135,target,5,14.555288461538462
188.955519,parent,3,13.73404255319149
189.369518,target,9,14.541966426858513
189.384729,parent,5,13.710875331564987
189.612441,target,60,14.650717703349283
189.645957,parent,8,13.695767195767196
189.92343,target,27,14.680190930787589
189.95683,parent,2,13.664907651715039
189.971906,target,77,14.82857142857143
190.124158,target,5,14.805225653206652
190.238559,parent,8,13.65
190.238723,parent,2,13.619422572178477
190.359485,target,18,14.812796208530806
190.624363,parent,13,13.61780104712042
190.641923,parent,12,13.613577023498694
190.642029,target,12,14.80614657210402
190.939686,target,4,14.78066037735849
190.959215,target,9,14.767058823529412
191.105444,target,9,14.753521126760564
191.835221,target,20,14.765807962529275
191.851002,parent,5,13.591145833333334
192.141584,target,38,14.820093457943925
192.231092,target,5,14.797202797202797
192.353361,parent,24,13.618181818181819
