time,num_entities,avg_entities
247.868199,1159.000000,1082.950000
248.857537,1162.000000,1101.150000
249.87124,1164.000000,1119.050000
250.867259,1265.000000,1220.700000
251.880255,1266.000000,1231.200000
252.862092,1265.000000,1270.450000
253.873417,1363.000000,1258.300000
254.872987,1365.000000,1359.650000
255.882372,1366.000000,1331.000000
256.885562,1368.000000,1371.800000
257.861044,1368.000000,1343.300000
258.892677,1467.000000,1372.400000
259.883503,1364.000000,1364.600000
260.861244,1463.000000,1373.600000
261.878267,1463.000000,1379.450000
262.86635,1361.000000,1356.100000
263.864147,1359.000000,1268.250000
264.871195,1160.000000,1164.400000
265.873871,1158.000000,1149.700000
266.877637,1156.000000,1126.700000
267.866442,1256.000000,1180.250000
268.857334,1257.000000,1186.800000
269.858231,1261.000000,1153.900000
270.874799,1161.000000,1151.000000
271.871902,1260.000000,1165.000000
272.863396,1161.000000,1137.650000
273.878546,1162.000000,1140.400000
274.909411,1259.000000,1149.900000
275.878867,1258.000000,1229.200000
276.875007,1358.000000,1248.000000
277.864296,1259.000000,1249.350000
278.877142,1259.000000,1217.950000
279.877435,1259.000000,1224.750000
280.867289,1259.000000,1219.500000
281.863222,1260.000000,1214.000000
282.866529,1263.000000,1212.350000
283.867776,1360.000000,1245.200000
284.86844,1362.000000,1272.600000
285.881008,1362.000000,1272.000000
286.865814,1259.000000,1249.700000
287.86701,1261.000000,1245.700000
288.871155,1257.000000,1232.650000
289.874433,1259.000000,1237.950000
290.878556,1263.000000,1252.050000
291.87525,1365.000000,1264.000000
292.871864,1364.000000,1269.250000
293.876535,1268.000000,1251.750000
294.86899,1268.000000,1252.500000
295.866489,1365.000000,1255.750000
296.879334,1367.000000,1281.250000
297.874639,1367.000000,1302.400000
298.882667,1367.000000,1308.150000
299.882478,1370.000000,1314.300000
300.869538,1369.000000,1304.000000
301.868175,1367.000000,1308.300000
302.88504,1368.000000,1307.300000
303.884459,1367.000000,1308.600000
304.881424,1367.000000,1306.100000
305.883513,1366.000000,1306.800000
306.872708,1367.000000,1321.400000
307.885547,1370.000000,1335.800000
308.878175,1369.000000,1344.650000
309.921598,1468.000000,1372.550000
310.895562,1668.000000,1513.300000
311.91253,1767.000000,1663.000000
312.911132,1868.000000,1802.400000
313.905739,2066.000000,1962.050000
314.884514,1963.000000,2038.850000
315.906758,1961.000000,1877.550000
316.882215,1661.000000,1731.350000
317.873367,1560.000000,1530.350000
318.875566,1460.000000,1434.300000
319.881393,1465.000000,1404.200000
320.87411,1465.000000,1381.150000
321.888561,1364.000000,1375.550000
322.882243,1464.000000,1378.900000
323.887123,1466.000000,1405.950000
324.893189,1463.000000,1403.200000
325.882301,1461.000000,1412.600000
326.876388,1463.000000,1402.950000
327.878129,1463.000000,1431.700000
328.895763,1459.000000,1421.500000
329.904027,1460.000000,1425.000000
330.897286,1563.000000,1486.450000
331.88269,1561.000000,1508.100000
332.896514,1563.000000,1548.050000
333.882342,1562.000000,1542.000000
334.881022,1564.000000,1503.000000
335.888648,1563.000000,1493.750000
336.891776,1564.000000,1494.550000
337.899966,1562.000000,1497.250000
338.87874,1561.000000,1486.250000
339.88741,1559.000000,1485.000000
340.880109,1559.000000,1484.300000
341.897954,1561.000000,1469.600000
342.879251,1564.000000,1497.600000
343.894765,1562.000000,1498.200000
344.892551,1561.000000,1521.850000
345.896073,1561.000000,1525.650000
346.883588,1659.000000,1570.250000
347.891215,1663.000000,1571.700000
348.896963,1663.000000,1597.200000
349.895608,1563.000000,1577.950000
350.893486,1666.000000,1566.650000
351.884376,1665.000000,1575.150000
352.879104,1568.000000,1546.650000
353.889133,1566.000000,1541.500000
354.890776,1565.000000,1545.750000
355.889922,1664.000000,1549.500000
356.899199,1664.000000,1569.400000
357.885813,1666.000000,1596.000000
358.894104,1666.000000,1616.450000
359.897938,1667.000000,1626.650000
360.901509,1667.000000,1632.600000
361.892082,1667.000000,1636.050000
362.892478,1669.000000,1669.000000
363.898503,1769.000000,1674.300000
364.903457,1771.000000,1750.800000
365.890579,1767.000000,1733.100000
366.894825,1767.000000,1721.750000
367.899807,1767.000000,1722.000000
368.889681,1766.000000,1655.900000
369.91516,1763.000000,1674.600000
370.903057,1964.000000,1798.400000
371.916839,2165.000000,1964.100000
372.909346,2366.000000,2150.600000
373.893707,2466.000000,2335.500000
374.90168,2465.000000,2395.500000
375.896373,2266.000000,2366.750000
376.90341,2165.000000,2180.950000
377.949511,2064.000000,2039.600000
378.909864,2064.000000,2064.300000
379.891029,2062.000000,2032.950000
380.901106,2065.000000,1998.600000
381.90419,1966.000000,1980.150000
382.903466,1866.000000,1805.850000
383.911231,1767.000000,1782.250000
384.909891,1767.000000,1781.050000
385.89773,1770.000000,1749.200000
386.909649,1770.000000,1760.050000
387.899555,1870.000000,1789.250000
388.907932,1870.000000,1780.400000
389.910551,1772.000000,1775.600000
390.910016,1771.000000,1781.450000
391.904124,1869.000000,1775.250000
392.909925,1873.000000,1795.900000
393.912519,1870.000000,1817.500000
394.908089,1866.000000,1838.150000
395.914943,1866.000000,1845.400000
396.899538,1866.000000,1831.750000
397.899927,1867.000000,1815.700000
398.899406,1866.000000,1811.300000
399.93459,1865.000000,1820.300000
400.915477,1967.000000,1875.450000
401.934374,2065.000000,1946.300000
402.916147,2163.000000,2075.150000
403.916461,2261.000000,2157.650000
404.904039,2358.000000,2239.800000
405.904469,2360.000000,2298.850000
406.920189,2457.000000,2369.200000
407.936144,2457.000000,2392.300000
408.943486,2559.000000,2422.700000
409.940515,2759.000000,2503.800000
410.939451,2858.000000,2668.950000
411.991183,3058.000000,2828.450000
412.970372,3359.000000,2988.450000
413.955106,3658.000000,3168.500000
414.9493,3756.000000,3477.900000
415.952375,4057.000000,3716.900000
416.944179,4259.000000,3921.700000
417.965992,4458.000000,4102.450000
418.940999,4660.000000,4408.850000
419.954209,4759.000000,4579.250000
420.940471,4959.000000,4699.650000
422.022758,5057.000000,4819.050000
423.032166,5254.000000,4928.150000
424.037387,5456.000000,5062.350000
425.047496,5660.000000,5212.050000
426.071694,5761.000000,5382.450000
427.050784,5859.000000,5553.100000
428.036095,6061.000000,5724.150000
429.026842,6163.000000,5860.800000
430.042012,6263.000000,5991.800000
431.012458,6462.000000,6117.100000
431.967745,6663.000000,6267.400000
433.013001,6763.000000,6428.000000
434.01453,6863.000000,6567.950000
435.029002,6963.000000,6702.900000
436.047557,7164.000000,6828.150000
437.055487,7465.000000,6973.500000
438.072683,7668.000000,7154.250000
439.121777,7767.000000,7345.150000
440.169854,7966.000000,7531.000000
441.401464,8164.000000,7721.250000
442.131481,8163.000000,7856.100000
443.146735,8163.000000,7985.550000
444.19274,8159.000000,8069.000000
445.183114,8259.000000,8122.750000
446.20882,8359.000000,8181.750000
447.173832,8559.000000,8231.150000
448.181956,8562.000000,8305.750000
449.148591,8560.000000,8385.450000
450.135919,8562.000000,8465.550000
451.160421,8563.000000,8536.000000
452.210601,8664.000000,8571.700000
453.413872,8764.000000,8592.250000
454.151433,8864.000000,8627.500000
455.176594,8864.000000,8688.050000
456.215168,8966.000000,8743.700000
457.427499,9066.000000,8819.350000
458.176145,9064.000000,8889.650000
459.196023,9065.000000,8964.800000
460.429137,9266.000000,9020.150000
461.188366,9266.000000,9080.450000
462.206369,9366.000000,9145.600000
463.203816,9566.000000,9195.650000
464.139645,9568.000000,9270.900000
465.116808,9468.000000,9356.600000
466.12578,9465.000000,9431.700000
467.129805,9464.000000,9471.400000
468.172853,9365.000000,9486.150000
469.19042,9464.000000,9465.750000
470.159739,9367.000000,9450.350000
471.459993,9467.000000,9435.150000
472.159434,9468.000000,9440.400000
473.184476,9467.000000,9440.950000
474.178658,9565.000000,9451.150000
475.397157,9562.000000,9480.900000
476.185341,9466.000000,9490.850000
477.194288,9466.000000,9500.900000
478.464362,9664.000000,9510.600000
479.169293,9763.000000,9540.150000
480.161497,9760.000000,9579.200000
481.403234,9663.000000,9593.700000
482.209012,9662.000000,9608.550000
483.178743,9762.000000,9657.900000
484.180359,9664.000000,9697.450000
485.165336,9764.000000,9702.400000
486.148903,9762.000000,9702.550000
487.171402,9465.000000,9677.950000
488.398331,9566.000000,9643.500000
489.186017,9565.000000,9614.050000
490.52518,9765.000000,9604.300000
491.434281,9966.000000,9629.500000
492.169473,9965.000000,9644.700000
493.410845,10065.000000,9710.100000
494.196453,9864.000000,9780.050000
495.183833,9967.000000,9845.100000
496.219751,9867.000000,9900.350000
497.402253,10067.000000,9950.650000
498.207654,10066.000000,9975.750000
499.214224,10066.000000,9990.950000
500.412268,10164.000000,10015.900000
501.202357,10162.000000,10055.650000
502.45765,10262.000000,10094.950000
503.213716,10262.000000,10134.450000
504.445906,10262.000000,10168.600000
505.189803,10162.000000,10188.150000
506.428586,10362.000000,10217.600000
507.188551,10363.000000,10237.350000
508.213927,10365.000000,10272.450000
509.17524,10565.000000,10307.750000
510.421806,10662.000000,10362.850000
511.169398,10762.000000,10402.800000
512.413454,10664.000000,10468.100000
513.446262,10763.000000,10538.200000
514.22064,10863.000000,10593.200000
515.452845,10963.000000,10688.250000
516.446393,11163.000000,10758.050000
517.200088,11064.000000,10817.900000
518.466831,11163.000000,10882.950000
519.447226,11063.000000,10918.100000
520.453133,11261.000000,10972.950000
521.439923,11363.000000,11042.800000
522.519122,11563.000000,11122.800000
523.628826,11565.000000,11192.950000
524.620758,11763.000000,11267.950000
525.640991,11862.000000,11347.850000
526.65527,11960.000000,11422.550000
527.645288,11961.000000,11512.250000
528.648927,12062.000000,11612.100000
529.668527,12261.000000,11726.900000
530.664275,12360.000000,11836.750000
531.678533,12360.000000,11931.550000
532.665982,12461.000000,12026.300000
533.704421,12561.000000,12126.000000
534.475882,12662.000000,12175.900000
535.693771,12763.000000,12280.950000
536.399785,12863.000000,12331.000000
537.404095,12962.000000,12431.250000
538.433194,13061.000000,12546.300000
539.676565,13062.000000,12651.250000
540.965295,13259.000000,12751.100000
541.732574,13459.000000,12811.050000
542.485923,13559.000000,12871.000000
544.223852,13659.000000,13000.900000
545.194987,13861.000000,13070.950000
546.145089,14162.000000,13156.000000
546.886325,14162.000000,13236.050000
547.650864,14262.000000,13321.100000
549.153728,14463.000000,13486.150000
549.951438,14562.000000,13576.100000
551.005654,14762.000000,13671.050000
552.043679,14863.000000,13771.050000
552.9987,15163.000000,13881.100000
554.001581,15163.000000,13986.200000
554.989911,15363.000000,14101.300000
555.997547,15564.000000,14221.500000
557.039303,15765.000000,14356.650000
558.127177,15965.000000,14496.900000
559.268226,15966.000000,14632.250000
560.647632,16267.000000,14772.650000
561.849937,16567.000000,14923.050000
563.074739,16667.000000,15078.450000
564.340511,16968.000000,15243.900000
565.82054,17068.000000,15404.250000
567.391717,17465.000000,15569.400000
569.411141,17765.000000,15749.550000
571.237831,18163.000000,15944.600000
572.982776,18463.000000,16149.600000
574.914306,18762.000000,16364.550000
577.102704,19361.000000,16604.500000
579.417336,19761.000000,16854.450000
582.15372,20160.000000,17119.300000
585.05428,20860.000000,17404.150000
588.073934,21560.000000,17724.000000
591.427432,22160.000000,18063.850000
595.234015,22961.000000,18433.700000
599.093516,23761.000000,18833.500000
602.464299,24662.000000,19268.350000
605.589663,25362.000000,19738.150000
