time,fps,avg_fps
149.833084,23.110801,23.936092
150.870335,15.398234,20.804127
151.855146,23.685738,24.431349
152.860972,19.054521,19.244642
153.834938,24.301042,24.317821
154.821136,22.902503,20.369070
155.825719,16.433769,20.565084
156.862169,21.049122,20.255774
157.82462,20.195045,25.564449
158.820347,14.039440,22.095317
159.874467,12.159774,16.869181
160.867968,19.015814,19.374984
161.843677,21.048116,22.423766
162.856143,14.957173,22.646242
163.826854,10.857918,16.778822
164.841697,22.682725,21.359494
165.833124,22.938130,25.614867
166.830507,21.968736,23.122436
167.832709,28.234081,23.512110
168.819252,29.168599,24.890401
169.837321,27.578939,25.349329
170.823301,22.093335,24.522986
171.880108,15.868451,23.183648
172.819786,25.284043,24.200816
173.834086,25.384803,24.812727
174.833259,22.547139,24.763039
175.878958,16.370870,22.430520
176.847332,19.956242,21.269270
177.835865,16.165116,20.098149
178.823888,20.871346,19.060441
179.82396,25.780031,24.040032
180.88766,12.459129,22.404109
181.827089,11.986586,17.510780
182.831823,22.630068,23.012739
183.836527,13.116590,20.940080
184.877172,18.478883,17.213961
185.836827,27.892086,24.591685
186.830641,21.335463,21.888975
187.864522,15.921851,23.520369
188.832473,29.024169,25.547081
189.838549,29.157061,26.892332
190.849152,24.326914,30.732347
191.840876,30.466603,27.594569
192.835652,20.049931,21.221857
193.823362,12.417101,23.469578
194.848831,20.257725,22.361368
195.872199,11.605771,22.758345
196.834612,24.668769,21.594290
197.833384,28.798378,27.542789
198.824287,20.478734,25.015120
199.844602,25.396264,25.134471
200.84888,25.350300,26.267822
201.831072,22.748337,27.040115
202.834424,17.016266,22.300296
203.854632,17.352290,21.577791
204.860369,20.181089,19.906621
205.829924,21.658159,20.487516
206.843933,23.323375,21.093412
207.829136,14.943002,22.648912
208.838295,22.982945,19.306829
209.838522,29.916977,29.225551
210.825849,24.652381,22.631693
211.864491,15.696140,20.917980
212.828485,21.545499,25.715888
213.843692,26.849942,23.762463
214.824472,12.428480,23.772799
215.821622,24.673383,21.143035
216.866181,15.507872,23.357575
217.82501,22.304292,24.336303
218.821716,13.920192,19.293895
219.840539,23.071102,22.653168
220.85284,15.617895,17.682913
221.844867,20.177196,18.510528
222.874671,17.192004,20.100313
223.852567,17.221264,20.126982
224.856084,17.452802,21.227560
225.858873,17.851558,16.071413
226.875389,17.362222,21.732123
227.868272,18.021345,17.268691
228.840533,20.109481,22.305286
229.836375,20.300591,22.606009
230.839794,14.358629,24.560376
231.837528,21.013545,18.498307
232.852986,23.857106,20.074800
233.821555,23.761611,25.216977
234.83477,21.648918,21.397795
235.821535,27.757189,24.120182
236.854435,14.684730,24.132607
237.843721,23.771816,19.276769
238.854532,12.084305,24.956685
239.831142,25.949762,28.805257
240.822699,26.271085,26.724245
241.829177,23.479867,27.027191
242.845997,25.806707,24.620280
243.829298,11.907268,22.247610
244.820275,19.208888,22.687975
245.846992,28.461782,26.156719
246.874504,20.227453,29.037199
247.841645,28.144729,19.765005
248.841181,21.975315,24.079129
249.825342,26.811708,26.167205
250.863767,18.698393,24.271233
251.852292,22.745257,21.680600
252.845641,26.904561,21.296719
253.83774,27.785191,29.917983
254.828436,16.924207,23.452687
255.853906,22.956934,25.827316
256.824722,21.340233,26.292679
257.837985,30.331545,32.219212
258.858439,25.048858,29.115273
259.843877,31.814899,28.434780
260.838533,33.974906,33.724910
261.850371,20.106580,25.690287
262.833111,17.951449,23.427220
263.832797,29.581946,33.036320
264.83609,31.185680,32.271201
265.833953,33.462447,33.790247
266.847667,32.610161,32.510094
267.839514,34.944862,30.019642
268.832419,23.952298,29.601886
269.823514,28.104808,34.001220
270.820131,30.189942,32.751127
271.828394,33.734450,31.521308
272.849571,29.225093,27.590273
273.841276,29.665500,33.523159
274.842488,30.597963,32.452586
275.852382,26.521252,29.753704
276.82075,24.106122,31.039762
277.825104,34.110400,33.447135
278.827306,28.027200,27.053189
279.848613,32.996511,33.481084
280.833767,25.789044,29.050950
281.834381,34.716920,34.080577
282.819424,23.547877,28.338040
283.845269,29.850597,31.207042
284.827542,24.016586,25.783820
285.821667,34.050769,32.618690
286.854274,24.341941,25.353105
287.830643,14.163899,23.272278
288.862193,20.395073,25.780665
289.829935,27.216675,23.062093
290.852445,25.890805,23.801343
291.8322,18.836532,26.766519
292.819298,22.003141,26.812072
293.860996,17.347882,26.596986
294.846422,19.169770,30.614478
295.853228,26.774091,23.608525
296.868929,13.596050,26.133845
297.84429,30.590510,26.298090
298.85254,20.034158,20.924784
299.838799,15.014641,23.004533
300.851582,14.837210,17.706954
301.837104,28.417765,24.552007
302.834275,19.732217,21.692846
303.821784,14.830002,22.261590
304.82361,26.180210,21.574169
305.830677,23.123529,26.114694
306.854636,26.984477,27.814871
307.854619,17.512705,22.509196
308.837107,19.411732,22.839090
309.819975,30.040462,30.884847
310.839753,28.802326,27.342580
311.854908,21.461735,25.399276
312.853543,19.275793,25.377764
313.841087,26.104330,28.071055
314.840691,26.662453,22.878608
315.852092,25.617720,28.544796
316.820625,29.325107,30.179537
317.826114,26.715024,29.893601
318.838849,24.306860,27.124676
319.860017,17.681456,25.736312
320.832755,28.209837,26.035197
321.823479,23.566452,29.440074
322.832277,21.908774,23.752280
323.879114,16.844434,20.962512
324.850287,19.791849,18.063682
325.836061,19.606115,21.009047
326.866701,13.885320,18.164148
327.859037,21.164518,18.532630
328.879106,13.240558,23.088663
329.820615,17.423216,23.932599
330.836971,19.816409,23.764500
331.846639,21.514585,26.007039
332.850027,8.467425,20.817596
333.822311,25.722384,25.820301
334.838683,16.593685,24.733767
335.880219,10.466823,22.730276
336.864099,21.948236,17.804902
337.841508,25.027347,26.137715
338.846127,16.853227,24.702994
339.831612,24.161224,24.224867
340.830998,13.872028,21.267050
341.841094,13.218119,15.574420
342.842883,18.232722,22.349429
343.851681,16.883432,22.055313
344.834914,17.735601,21.221462
345.846282,21.185093,20.103862
346.828445,19.043428,19.950391
347.853523,18.960902,23.445585
348.829154,13.421411,21.774563
349.83143,24.888835,23.304548
350.85114,21.270442,25.932562
351.843297,20.421575,22.087607
352.868346,13.071514,19.623177
353.821589,20.730815,18.434872
354.824125,17.933475,23.554024
355.841026,22.407704,20.531198
356.819544,23.176777,21.055329
357.841554,20.766908,21.362897
358.832742,20.766951,24.973147
359.821008,23.950469,24.484896
360.837395,26.956664,23.164566
361.859654,17.825390,23.761139
362.823586,26.539066,20.925199
363.833898,25.981901,21.328122
364.842904,18.541739,20.805908
365.840204,25.501804,21.827731
366.854127,17.568832,24.202061
367.881386,16.339975,20.925871
368.834507,25.596528,22.373978
369.843995,27.396658,22.594063
370.8411,25.619100,28.547908
371.83723,30.969098,30.546417
372.832074,28.837384,30.561882
373.828038,25.338797,28.855306
374.825046,21.233666,24.346297
375.826942,23.826089,27.275647
376.867526,19.900038,21.523571
377.857673,23.326923,23.873622
378.848738,25.046992,22.071957
379.829175,12.977030,23.010620
380.847298,22.458021,23.781721
381.827571,25.472497,24.674450
382.845532,26.090844,20.959437
383.833281,20.078729,23.602604
384.853729,20.367192,20.535943
385.85882,23.904705,23.973812
386.82,23.730865,21.746361
387.837666,25.478577,23.780506
388.8374,19.854248,23.552445
389.849978,25.904239,24.797714
390.8292,24.986742,22.406566
391.843172,23.528194,24.089342
392.837646,20.478306,22.462837
393.823188,26.072541,22.263080
394.827414,30.476825,29.018749
395.830544,30.452585,30.435232
396.843626,21.905464,25.432326
397.837485,14.251813,26.315965
398.844462,22.294855,18.802596
399.8293,30.046955,24.115381
400.83512,29.372200,26.089089
401.822158,25.809316,24.257018
402.854033,26.419525,24.178172
403.869519,17.087179,21.942177
404.844774,18.376382,17.605906
405.83476,16.445119,16.446450
406.823196,23.859361,21.041018
407.8511,23.466257,23.425983
408.857682,14.804022,22.761144
409.825458,24.910474,18.796097
410.823689,16.607016,23.456053
411.827162,27.370786,27.296788
412.841438,17.028785,27.270722
413.839487,17.676069,25.703431
414.847798,15.916734,17.228796
415.899285,12.132783,17.530151
416.874057,12.913164,17.609780
417.86567,20.297106,17.663601
418.875048,8.743451,21.004091
419.836051,24.948642,18.111641
420.853912,22.806770,21.035927
421.860563,22.094830,23.256967
422.831609,19.450772,23.814285
423.850422,24.928721,24.699209
424.823477,28.059557,26.611816
425.831108,28.303483,27.153426
426.852832,18.567401,28.213727
427.821689,33.130753,31.245710
428.819125,18.645624,24.329800
429.853634,24.710756,23.100400
430.82364,24.103018,27.889495
431.854838,25.849993,23.721366
432.840966,29.632519,28.492293
433.831317,28.576569,28.459031
434.856861,20.620006,26.143252
435.832259,20.361863,23.741255
436.830072,24.059211,25.038158
437.842571,23.667928,23.967304
438.857624,18.235455,27.926366
439.854951,19.612166,24.066241
440.820583,20.662915,23.686156
441.833046,17.857009,23.827472
442.827257,24.261183,27.624356
443.820119,26.227822,25.700323
444.826004,25.685790,25.226905
445.854329,25.850181,24.188319
446.854565,21.293429,21.533914
447.856711,25.235926,24.622298
448.837931,19.614054,20.240753
449.843861,21.980013,24.475482
450.829836,29.039432,26.059199
451.827322,15.555445,21.614535
452.869402,21.254367,22.303306
453.819816,19.900890,21.435722
454.864379,19.338132,21.334738
455.854056,23.043809,23.332385
456.864393,16.793380,25.323444
457.829765,30.400030,29.496059
458.854119,24.567311,27.342893
459.821345,24.645862,25.321881
460.838831,26.870472,25.550499
461.819434,26.342714,25.519199
462.826379,28.209346,29.412151
463.835873,19.593559,26.489466
464.84248,28.455646,27.496679
465.849759,26.748816,25.391823
466.847798,24.503762,26.995004
467.83396,30.718914,31.171844
468.83087,21.956293,28.767585
469.845587,32.427108,29.785598
470.821668,26.820669,28.327087
471.824184,24.828615,26.804999
472.836047,18.955268,26.952371
473.839178,28.652298,28.320064
474.835143,27.054552,29.508959
475.846024,33.645304,31.739450
476.847037,30.135963,29.911261
477.837216,30.319265,23.678733
478.827251,28.646578,31.353682
479.828395,31.562246,28.900443
480.844872,27.044370,28.701542
481.842535,32.839983,30.349372
482.824381,25.928362,26.643024
483.821767,27.338864,27.738953
484.829536,22.303319,25.424701
485.852878,26.460659,26.175271
486.841743,27.039644,23.717697
487.819455,27.638258,24.163580
488.831082,19.559408,23.056838
489.824164,21.527031,28.037757
490.849748,27.673663,27.889352
491.848578,21.145400,25.826727
492.857052,22.087040,26.586312
493.837284,20.689715,26.152976
494.844196,25.191706,24.584925
495.851515,20.551851,22.248298
496.84703,22.546008,24.942299
497.858482,22.419499,22.183862
498.848708,24.228100,26.066951
499.845936,25.890891,23.785441
500.832487,21.124618,23.599849
501.826532,17.694071,23.067295
502.826089,21.670306,21.680971
503.843427,15.964224,22.460905
504.870315,17.037468,17.908421
505.832474,21.630751,23.360494
506.83888,11.050942,20.858568
507.838488,28.094459,25.819914
508.859594,15.073829,22.679352
509.840647,25.938044,25.871577
510.820619,15.322049,19.639425
511.823268,21.132069,21.486736
512.820135,22.046378,21.676287
513.837822,18.199140,19.378694
514.844447,27.685917,22.478039
515.843473,16.764596,24.384459
516.869227,16.427886,17.386041
517.860434,22.799363,20.670623
518.874317,13.629546,19.424895
519.830789,24.562543,20.332046
520.859698,18.662628,24.128856
521.829221,15.156916,20.613044
522.824405,20.138715,21.231671
523.884614,14.020328,21.611381
524.830816,19.927695,16.747624
525.834139,24.362330,24.605749
526.848452,18.961068,22.367961
527.828577,23.920010,24.440205
528.841835,25.401252,22.997469
529.855329,19.714625,26.584031
530.824688,24.979152,25.316577
531.857701,19.418090,21.853055
532.870761,15.230528,25.045293
533.854007,15.155162,17.104287
534.82715,27.646286,22.184248
535.861467,16.307962,23.197564
536.835895,10.760373,21.988764
537.857475,23.805814,18.205187
538.832715,24.610867,22.254231
539.844941,22.714225,28.745171
540.834812,17.990160,19.480839
541.852314,21.983603,28.325012
542.871313,17.307028,23.718186
543.842933,22.129761,27.275482
544.827449,27.897951,27.160937
545.852369,18.233093,22.501029
546.831639,25.910905,26.498116
547.84629,20.844806,23.457627
548.850219,19.266747,24.593665
549.860151,14.652865,18.521699
550.823281,13.192524,15.267727
551.866195,18.029699,16.618627
552.83127,28.040718,26.813417
553.822029,22.807334,25.965412
554.824436,25.512868,23.389046
555.840162,28.680757,23.972717
556.842314,26.824504,23.728747
557.824895,14.490324,26.229673
558.863663,17.391804,19.335686
559.864099,16.784849,18.657724
560.867111,17.811162,22.339166
561.858223,16.609206,22.180057
562.826112,28.979571,28.524862
563.821402,16.052024,22.670975
564.826246,24.165370,25.187667
565.853907,26.166420,27.153311
566.856962,25.949578,24.216619
567.819344,24.874587,25.417293
568.835004,30.230362,27.381433
569.854276,22.726737,21.327297
570.834263,27.426266,29.152220
571.837663,23.055797,23.132288
572.839582,27.217131,26.127353
573.827844,21.624884,22.603873
574.836236,21.784354,27.358650
575.829384,18.157070,29.423756
576.847925,29.977516,24.933980
577.826473,27.150483,27.182462
578.821669,27.093086,28.637485
579.847434,27.880288,26.885799
580.838744,30.110117,26.879058
581.843564,30.947043,26.505965
582.857931,17.697483,26.185712
583.846867,13.776507,25.067796
584.821167,28.400737,24.521886
585.833141,32.186991,27.390375
586.863632,21.133766,26.584832
587.841609,31.233692,29.606916
588.835333,28.361560,29.317285
589.827733,27.978694,30.206556
590.826783,18.583804,29.874481
591.824184,26.723535,27.562977
592.840098,28.664036,31.368222
593.860911,13.209578,24.628343
594.841663,20.938173,24.234025
595.855618,27.674488,26.321585
