time,dest_type,steps,avg_steps
40.973216,target,7,7.686274509803922
41.356884,target,24,7.844660194174757
41.601452,parent,4,7.2407407407407405
41.968641,parent,1,7.127272727272727
42.023579,target,30,8.057692307692308
42.110054,target,2,8.0
42.129425,parent,1,7.017857142857143
42.247314,parent,22,7.280701754385965
42.266282,parent,18,7.4655172413793105
42.283728,parent,1,7.3559322033898304
42.751395,target,7,7.990566037735849
43.485361,target,1,7.925233644859813
43.514898,parent,13,7.45
44.1003,parent,29,7.80327868852459
44.321105,target,3,7.87962962962963
44.338481,parent,4,7.741935483870968
44.547068,target,21,8.0
44.808086,target,5,7.972727272727273
45.263617,target,8,7.972972972972973
45.313299,target,4,7.9375
45.407905,target,12,7.9734513274336285
45.408209,parent,8,7.746031746031746
45.641689,target,11,8.0
45.986778,parent,7,7.734375
46.368393,target,6,7.982608695652174
46.839872,target,9,7.991379310344827
47.012552,parent,12,7.8
47.013153,parent,21,8.0
48.00226,parent,23,8.223880597014926
48.054099,target,5,7.965811965811966
48.345776,parent,7,8.205882352941176
48.346124,target,3,7.923728813559322
48.688551,parent,4,8.144927536231885
48.821096,target,4,7.890756302521009
48.848362,parent,2,8.057142857142857
49.011599,parent,11,8.098591549295774
49.37896,target,23,8.016666666666667
49.580053,parent,15,8.194444444444445
49.580381,target,7,8.008264462809917
49.992215,target,2,7.959016393442623
50.147197,parent,2,8.10958904109589
50.194447,parent,10,8.135135135135135
50.595524,parent,28,8.4
50.864254,parent,14,8.473684210526315
51.023858,parent,7,8.454545454545455
51.241685,target,5,7.934959349593496
51.590617,parent,26,8.679487179487179
51.938949,parent,1,8.582278481012658
52.236536,parent,6,8.55
52.29616,target,34,8.14516129032258
52.756809,target,14,8.192
53.637856,target,26,8.333333333333334
53.638122,parent,3,8.481481481481481
53.823098,target,2,8.283464566929133
54.005596,parent,10,8.5
54.034218,parent,9,8.506024096385541
54.236126,parent,11,8.535714285714286
54.236408,parent,10,8.552941176470588
54.301586,parent,19,8.674418604651162
54.377857,parent,4,8.620689655172415
54.378022,parent,25,8.806818181818182
55.212753,parent,6,8.775280898876405
55.30428,target,12,8.3125
55.530011,target,4,8.279069767441861
55.894996,target,6,8.261538461538462
55.976521,parent,20,8.9
56.090529,target,1,8.206106870229007
56.382782,target,7,8.196969696969697
56.570169,target,2,8.150375939849624
56.763663,target,41,8.395522388059701
57.0035,target,7,8.385185185185184
57.231858,target,16,8.441176470588236
57.31477,parent,26,9.087912087912088
57.525179,parent,20,9.206521739130435
57.730384,target,39,8.664233576642335
57.755131,parent,1,9.118279569892474
58.246132,target,8,8.659420289855072
58.529468,target,35,8.848920863309353
58.56076,parent,2,9.042553191489361
58.759409,target,40,9.071428571428571
59.022149,target,9,9.070921985815604
59.262578,target,19,9.140845070422536
59.369146,target,8,9.132867132867133
59.542078,parent,1,8.957894736842105
59.655013,parent,2,8.885416666666666
60.040146,target,33,9.29861111111111
60.072069,target,32,9.455172413793104
60.132751,target,2,9.404109589041095
60.154326,target,6,9.380952380952381
60.360237,target,9,9.378378378378379
60.978816,target,40,9.583892617449665
61.810841,target,39,9.78
61.905531,parent,4,8.835051546391753
62.033609,target,2,9.728476821192054
62.520048,target,38,9.914473684210526
62.553176,target,12,9.928104575163399
62.553404,parent,15,8.89795918367347
62.553474,parent,12,8.929292929292929
62.750838,parent,7,8.91
62.874018,parent,38,9.198019801980198
63.129108,target,39,10.116883116883116
63.129845,parent,2,9.127450980392156
63.775861,parent,38,9.407766990291263
64.113767,target,8,10.103225806451613
64.213025,target,6,10.076923076923077
64.542751,parent,22,9.528846153846153
64.595748,parent,7,9.504761904761905
64.809741,parent,5,9.462264150943396
64.957772,parent,22,9.57943925233645
65.617097,target,26,10.178343949044587
65.829102,target,25,10.272151898734178
66.156442,parent,2,9.50925925925926
66.256905,target,39,10.452830188679245
66.729819,parent,37,9.761467889908257
67.363826,target,12,10.4625
67.397935,parent,34,9.981818181818182
67.746423,parent,44,10.288288288288289
67.797755,parent,12,10.303571428571429
67.976605,parent,15,10.345132743362832
68.324639,target,28,10.571428571428571
68.502808,parent,21,10.43859649122807
68.653806,target,6,10.54320987654321
68.713656,parent,12,10.452173913043477
68.713914,target,1,10.484662576687116
68.784895,target,42,10.676829268292684
69.300982,parent,7,10.422413793103448
69.601604,parent,10,10.418803418803419
69.766427,target,22,10.745454545454546
70.06864,parent,6,10.38135593220339
70.298629,target,45,10.951807228915662
70.524462,target,49,11.179640718562874
70.524676,target,13,11.19047619047619
70.577467,parent,9,10.369747899159664
71.244336,target,3,11.142011834319527
71.326193,target,1,11.08235294117647
71.558662,parent,23,10.475
71.829517,target,21,11.140350877192983
71.949586,parent,6,10.438016528925619
72.001886,target,17,11.174418604651162
72.142262,parent,3,10.37704918032787
72.213606,target,16,11.202312138728324
72.759604,parent,3,10.317073170731707
73.109725,target,11,11.201149425287356
73.814515,target,11,11.2
74.281797,parent,1,10.241935483870968
74.490547,target,7,11.176136363636363
74.719461,parent,2,10.176
74.864636,target,1,11.11864406779661
75.104145,parent,11,10.182539682539682
75.222321,target,46,11.314606741573034
75.760392,target,8,11.296089385474861
77.224446,parent,25,10.299212598425196
77.515736,parent,4,10.25
77.836188,parent,32,10.418604651162791
77.958428,parent,5,10.376923076923077
78.539971,parent,17,10.427480916030534
78.820813,parent,18,10.484848484848484
78.995214,target,17,11.327777777777778
79.023461,parent,4,10.436090225563909
79.397058,parent,39,10.649253731343284
79.565447,parent,4,10.6
79.586524,target,27,11.414364640883978
79.85092,target,6,11.384615384615385
80.050542,target,1,11.327868852459016
80.252841,parent,12,10.610294117647058
80.703391,parent,18,10.664233576642335
81.041663,target,52,11.548913043478262
82.019848,target,33,11.664864864864866
82.763451,parent,50,10.94927536231884
83.066623,parent,29,11.079136690647482
83.504049,target,24,11.731182795698924
83.542293,target,47,11.919786096256685
83.542864,target,16,11.941489361702128
83.543463,parent,8,11.057142857142857
83.577546,target,11,11.936507936507937
83.760689,parent,3,11.0
83.791798,target,2,11.884210526315789
83.824625,parent,15,11.028169014084508
83.85039,parent,49,11.293706293706293
84.072874,target,3,11.837696335078535
84.145914,target,12,11.838541666666666
84.528889,parent,17,11.333333333333334
84.819455,parent,16,11.36551724137931
85.397749,target,64,12.10880829015544
85.47881,target,14,12.118556701030927
85.782981,parent,22,11.438356164383562
85.814584,target,1,12.061538461538461
85.909026,parent,11,11.435374149659864
86.338178,parent,3,11.378378378378379
86.566977,target,4,12.020408163265307
86.605132,target,6,11.98984771573604
87.014478,target,12,11.98989898989899
87.538752,target,19,12.025125628140703
87.769386,parent,3,11.322147651006711
88.293422,target,7,12.0
88.362933,target,2,11.950248756218905
88.569912,target,17,11.975247524752476
88.647388,parent,3,11.266666666666667
88.827946,target,2,11.926108374384237
89.144748,parent,14,11.28476821192053
89.594647,parent,5,11.243421052631579
89.595103,target,18,11.955882352941176
89.595213,target,7,11.93170731707317
89.595529,target,3,11.888349514563107
89.595628,parent,22,11.313725490196079
89.716926,parent,4,11.266233766233766
89.80882,parent,21,11.329032258064515
89.832482,target,30,11.97584541062802
90.128355,parent,5,11.288461538461538
90.533826,target,1,11.923076923076923
90.801772,parent,4,11.242038216560509
90.882017,target,15,11.937799043062201
