time,num_entities,avg_entities
230.976107,90146.000000,89795.450000
231.940974,90544.000000,90065.400000
232.900257,90945.000000,90474.800000
233.904545,91345.000000,90814.950000
234.956945,91744.000000,91265.450000
235.947435,92147.000000,91670.400000
236.911288,92549.000000,92021.300000
237.979414,92950.000000,92397.850000
238.9573,93350.000000,92703.950000
239.938736,93750.000000,93039.600000
240.950192,94150.000000,93455.000000
241.972496,94549.000000,93884.900000
242.938601,94945.000000,94233.900000
243.965549,95345.000000,94657.350000
244.936907,95745.000000,95021.050000
245.955535,96149.000000,95390.550000
247.010262,96545.000000,95785.900000
247.953037,96945.000000,96110.800000
248.988575,97344.000000,96535.650000
250.010677,97744.000000,96965.050000
250.959774,98142.000000,97304.050000
252.019833,98543.000000,97743.500000
253.007262,98946.000000,98088.500000
253.993879,99347.000000,98449.350000
254.985179,99745.000000,98824.700000
255.987579,100146.000000,99205.100000
256.970613,100545.000000,99595.400000
257.99061,100946.000000,99995.650000
258.956616,101344.000000,100395.050000
260.056122,101742.000000,100794.550000
261.126245,102141.000000,101193.850000
262.06433,102539.000000,101498.200000
263.133023,102934.000000,101916.300000
264.062668,103335.000000,102239.800000
265.065131,103740.000000,102678.850000
266.144467,104141.000000,103118.600000
267.125961,104539.000000,103458.300000
268.356959,105039.000000,103908.400000
269.087194,105340.000000,104143.950000
270.05712,105742.000000,104499.900000
271.082605,106142.000000,104980.400000
272.133888,106540.000000,105350.450000
273.057373,106942.000000,105725.650000
274.340874,107443.000000,106231.450000
275.348812,107843.000000,106606.950000
276.369199,108243.000000,106982.100000
277.108932,108545.000000,107237.350000
278.349445,109045.000000,107647.800000
279.374909,109448.000000,108058.850000
280.127794,109749.000000,108339.550000
281.169638,110151.000000,108770.600000
282.152325,110550.000000,109206.650000
283.151394,110950.000000,109642.700000
284.120918,111351.000000,110068.750000
285.12263,111751.000000,110479.650000
286.069609,112149.000000,110889.900000
287.181934,112551.000000,111410.150000
288.321409,113050.000000,111795.100000
289.177009,113349.000000,112175.050000
290.331521,113849.000000,112564.800000
291.099526,114150.000000,112829.700000
292.101468,114551.000000,113104.650000
293.513416,115053.000000,113530.250000
294.55293,115454.000000,113835.750000
295.250419,115756.000000,114001.000000
296.112,116157.000000,114341.600000
297.179173,116557.000000,114852.600000
298.31894,117055.000000,115378.700000
299.374798,117455.000000,115899.500000
300.228038,117755.000000,116240.000000
301.219782,118155.000000,116585.300000
