time,fps,avg_fps
250.01066,10.528382,5.140947
250.959757,4.315205,5.130482
252.01979,9.679098,5.123734
253.007237,4.091582,5.075508
253.993856,4.092133,4.751076
254.985161,4.311778,4.381688
255.987542,4.106018,4.341438
256.970585,4.138714,4.046428
257.990588,4.084502,4.014780
258.956594,4.001248,4.035592
260.056102,3.584778,3.973797
261.126216,3.865745,3.923824
262.064304,3.701155,3.866427
263.132987,3.989960,3.781239
264.062652,2.531083,3.657370
265.065101,3.986309,3.659141
266.144426,3.900070,3.681525
267.125855,2.401276,3.590447
268.356935,3.430810,3.649856
269.087151,3.447257,3.541860
270.057097,3.690533,3.536795
271.08258,4.006842,3.452886
272.133844,2.251422,3.340208
273.057348,3.872521,3.359206
274.340845,3.523039,3.331563
275.348794,3.530669,3.346201
276.369164,3.430631,3.323562
277.108906,3.393823,3.281790
278.349429,3.526242,3.104565
279.374892,3.362755,3.109078
280.127768,3.438734,3.002870
281.169596,2.263289,2.907004
282.152302,3.577168,2.904028
283.151365,3.536414,2.907954
284.120895,2.433870,2.927596
285.122602,2.464928,3.009646
286.069582,2.492367,3.024673
287.181909,3.622096,3.204291
288.321386,3.397756,3.256922
289.176953,3.608273,3.270421
290.331492,3.416579,3.189432
291.099495,3.272959,3.163735
292.101441,2.224298,3.076052
293.513399,1.541047,2.947112
294.552884,1.754350,2.768154
295.250403,1.914814,2.678391
296.111974,2.296075,2.529398
297.179148,2.360064,2.511030
298.318925,3.475074,2.444472
299.374782,3.345044,2.497405
300.228021,2.931587,2.497472
301.21976,2.037605,2.474985
302.108026,2.252160,2.450725
303.203072,2.282088,2.544383
304.081161,2.264190,2.614400
305.141445,2.270152,2.617736
306.337051,3.344714,2.599605
307.120204,2.898083,2.571735
308.347808,3.290475,2.539369
309.093917,3.315342,2.618909
310.360655,2.129303,2.669279
311.128455,3.257933,2.663522
312.088889,2.106032,2.602787
313.37765,2.063043,2.575240
314.139486,3.175542,2.573901
315.40063,3.138007,2.519695
316.19083,2.156371,2.512994
317.137505,2.050816,2.497699
318.396113,3.127242,2.428472
319.36301,2.091403,2.424385
320.17439,2.160325,2.369405
321.147287,2.167023,2.403335
322.397763,2.934713,2.397246
323.397483,2.081305,2.340982
324.387991,2.016374,2.273520
325.397041,1.982384,2.259382
326.391353,2.001022,2.198195
327.409382,1.916977,2.185396
328.405243,1.944151,2.121978
329.440731,1.905863,2.119183
330.487836,1.903444,2.061572
331.529087,1.853185,2.038931
332.527835,1.988654,1.982077
333.549419,1.902628,1.965588
334.58793,1.889131,1.963743
335.811359,1.792167,1.950633
336.353171,1.457595,1.928285
337.562077,1.426156,1.892821
338.767067,1.831213,1.884393
339.302929,1.506378,1.862504
340.341753,1.846730,1.849725
341.546696,1.942898,1.860416
342.789321,1.804159,1.828165
343.365124,1.405806,1.798323
344.548991,1.449245,1.768169
345.770558,1.798778,1.760914
346.522296,1.334204,1.733167
347.288247,1.336103,1.701569
348.354854,1.918109,1.705530
349.556598,1.408613,1.705519
350.797715,1.791252,1.706252
351.38302,1.398063,1.700836
352.840245,1.357391,1.665557
353.660005,1.300480,1.630263
354.425023,1.240635,1.595150
355.86012,1.402274,1.573140
356.549126,1.411903,1.573444
357.842747,1.738791,1.564314
358.690132,1.161249,1.523042
359.478466,1.354859,1.500846
360.986727,1.379140,1.497663
361.802611,1.257352,1.489988
362.559037,1.340839,1.461124
363.462167,1.303339,1.429557
364.945982,1.362049,1.382143
365.693725,1.326969,1.358929
366.421403,1.374153,1.357734
367.900599,1.332505,1.338942
368.746912,1.211432,1.334490
369.503566,1.281895,1.336553
371.04425,1.328039,1.330708
372.031561,1.220060,1.321116
373.084009,0.953572,1.297049
374.071812,1.007785,1.260499
375.050622,1.019411,1.253407
376.061008,0.997762,1.235552
377.02461,1.026317,1.225492
377.988914,1.037674,1.208419
378.97107,1.013008,1.196202
379.765061,1.035763,1.180948
380.548507,1.311461,1.181354
381.496931,1.280002,1.190390
383.181216,1.279247,1.171989
384.002177,1.079650,1.157263
385.010691,1.188782,1.147695
386.003286,1.002782,1.131209
387.011147,0.990062,1.120140
388.033638,0.994778,1.105784
389.074895,0.960110,1.088401
390.093704,0.983280,1.071163
391.10713,0.986372,1.059478
392.129773,0.981505,1.060875
393.173973,0.992416,1.060106
394.207713,0.947346,1.056503
395.256821,0.968605,1.055045
396.454067,0.957200,1.051589
397.479432,0.828893,1.041150
398.718161,0.972811,1.039141
399.678829,0.820068,1.028356
400.665455,1.037774,1.014671
401.671227,1.014422,1.001392
402.685679,0.987183,0.998664
403.789896,0.955015,0.982453
405.02205,0.913675,0.974154
406.307119,0.777715,0.953601
407.534198,0.810980,0.944010
408.748081,0.826469,0.935831
409.984208,0.811439,0.926664
411.232758,0.802217,0.918769
412.558392,0.792148,0.909213
413.92415,0.760815,0.897935
415.570728,0.676935,0.882706
417.205312,0.616645,0.863918
418.920305,0.630863,0.848093
420.675044,0.535482,0.826437
422.041789,0.637967,0.810476
423.463319,0.716894,0.804876
424.833994,0.721260,0.792298
426.578457,0.618972,0.782243
428.22401,0.635718,0.762141
429.822708,0.622620,0.742551
431.240423,0.619914,0.724187
432.686529,0.720859,0.712479
434.130901,0.686807,0.701136
435.442851,0.677640,0.696132
436.84846,0.785574,0.694862
438.156822,0.682020,0.687639
439.65829,0.779000,0.686018
440.935187,0.671353,0.679474
442.329338,0.784943,0.679114
443.606455,0.716919,0.676919
444.920588,0.785114,0.682328
446.366325,0.738249,0.688408
447.629721,0.705665,0.692149
448.94353,0.791749,0.704962
450.56356,0.734554,0.709791
452.068136,0.628152,0.705354
453.539696,0.649898,0.701786
454.974043,0.708511,0.706263
456.561523,0.669755,0.707965
458.070007,0.645973,0.709133
459.657889,0.637551,0.710014
461.398054,0.637214,0.705832
463.146683,0.572677,0.700126
464.871925,0.572612,0.694874
466.590606,0.582541,0.684723
468.171505,0.588309,0.680037
469.921338,0.623098,0.672242
471.809243,0.565761,0.666962
474.157992,0.521809,0.653806
476.546429,0.430543,0.639487
478.745382,0.420085,0.621235
480.800625,0.451222,0.606884
482.865585,0.478105,0.595506
484.797292,0.491595,0.580498
486.987163,0.511388,0.569340
489.150024,0.457038,0.560784
491.594692,0.463282,0.551454
494.332536,0.404413,0.536249
497.133999,0.365325,0.521027
499.991986,0.355291,0.506493
502.890452,0.347004,0.491966
505.942437,0.342972,0.477254
509.182216,0.324103,0.464825
512.315314,0.313051,0.451847
515.547299,0.318585,0.438649
519.12643,0.308577,0.424662
523.000458,0.275064,0.407261
527.050391,0.254316,0.391688
531.177858,0.246703,0.377933
535.664907,0.242409,0.368526
540.62453,0.222675,0.358656
545.505992,0.200491,0.346119
552.187875,0.188835,0.331656
558.250823,0.157829,0.314968
564.575571,0.166397,0.297718
570.714878,0.156269,0.282679
577.375564,0.163219,0.267676
584.263877,0.148598,0.254886
591.182526,0.146285,0.243934
