time,num_entities,avg_entities
344.867066,43972.618738,43972.150000
345.848086,43972.994099,43972.700000
346.860584,43973.942709,43973.350000
347.849077,43970.105611,43970.700000
348.863691,43970.997603,43970.850000
349.853269,43969.014423,43969.700000
350.852704,43970.517686,43969.700000
351.852273,43968.309181,43968.650000
352.841434,43964.711779,43965.200000
353.843743,43964.000018,43964.000000
354.858448,43965.927139,43964.800000
355.870842,43968.899284,43967.800000
356.857282,43970.964263,43970.100000
357.856492,43969.217287,43969.950000
358.842031,43969.672799,43969.300000
359.863865,43969.975756,43969.500000
360.859472,43966.134734,43968.200000
361.872819,43965.090085,43965.700000
362.866963,43963.992586,43963.650000
363.855089,43963.693307,43963.950000
364.857397,43963.999962,43964.000000
365.849227,43961.004877,43961.550000
366.869914,43960.000045,43960.000000
367.845296,43959.992126,43959.550000
368.862843,43958.732695,43958.750000
369.86651,43961.768007,43961.100000
370.84174,43962.985361,43962.500000
371.855345,43963.128083,43963.750000
372.84377,43959.313673,43961.000000
373.849707,43959.788338,43959.200000
374.860922,43960.502398,43960.900000
375.864647,43959.969465,43959.950000
376.857455,43958.165588,43959.200000
377.855809,43956.995627,43956.950000
378.855025,43957.769198,43957.550000
379.859412,43956.444435,43956.100000
380.856609,43956.780187,43956.850000
381.870805,43956.533821,43957.500000
382.862367,43956.763144,43957.100000
383.855076,43958.362368,43958.500000
384.856368,43956.800541,43956.500000
385.841935,43958.092567,43958.150000
386.868002,43960.191024,43960.250000
387.871013,43959.000109,43959.000000
388.866485,43958.912884,43959.150000
389.853449,43958.000007,43958.000000
390.86025,43956.648472,43957.300000
391.861409,43960.641729,43960.100000
392.857059,43961.433722,43962.000000
393.852311,43959.004036,43959.350000
394.847661,43961.707714,43961.150000
395.861147,43959.305278,43959.900000
396.853553,43959.162071,43959.550000
397.855721,43958.993783,43958.600000
398.869828,43958.929273,43958.300000
399.873783,43959.710265,43959.300000
400.866202,43957.007876,43957.400000
401.850014,43956.440539,43956.900000
402.845589,43956.099274,43956.750000
403.871843,43957.572601,43956.750000
404.841232,43957.721598,43957.800000
405.855943,43959.118698,43959.250000
406.861366,43960.773271,43960.200000
407.84477,43960.142655,43959.250000
408.865029,43961.999988,43962.000000
409.866209,43961.000003,43961.000000
410.854677,43959.059718,43959.850000
411.844896,43958.042317,43958.650000
412.853067,43958.972163,43958.050000
413.870031,43958.000603,43958.100000
414.845266,43958.213872,43958.950000
415.908401,43960.000000,43960.000000
416.865646,43961.028089,43961.600000
417.875362,43961.341742,43962.100000
418.84244,43960.189976,43960.150000
419.847878,43958.076059,43958.850000
420.857115,43960.152075,43958.600000
421.865339,43961.294143,43961.300000
422.862199,43962.940525,43962.950000
423.852086,43961.019714,43961.850000
424.845604,43958.395838,43958.650000
425.86426,43955.017435,43955.650000
426.864869,43954.999503,43954.950000
427.857139,43952.065269,43952.700000
428.862007,43952.977586,43952.250000
429.862586,43954.325046,43953.350000
430.849129,43956.420632,43955.650000
431.863745,43956.999999,43957.000000
432.853421,43957.000000,43957.000000
433.851092,43958.293811,43956.950000
434.847887,43960.924023,43960.300000
435.852582,43963.344625,43963.150000
436.851272,43959.583680,43961.250000
437.868149,43960.657738,43959.450000
438.862473,43959.770676,43959.200000
439.86185,43959.003305,43959.300000
440.871734,43958.221246,43959.150000
441.868729,43958.001998,43958.350000
442.863177,43956.000101,43956.000000
443.844397,43956.956516,43956.350000
444.861698,43958.875235,43958.400000
445.843456,43957.713725,43957.900000
446.86544,43956.027130,43956.100000
447.861994,43960.429643,43959.500000
448.86468,43963.958264,43962.950000
449.843833,43963.694215,43964.300000
450.867857,43963.521736,43963.250000
451.876486,43962.000500,43962.000000
452.849419,43961.047073,43961.900000
453.861309,43959.000918,43959.050000
454.865759,43958.999994,43959.000000
455.864972,43958.142221,43958.400000
456.867026,43963.450960,43961.550000
457.855981,43963.000011,43963.000000
458.846083,43962.999456,43963.000000
459.855707,43962.993306,43962.600000
460.852069,43963.961939,43963.700000
461.858963,43963.798038,43963.950000
462.864145,43963.648555,43963.950000
463.841591,43962.001569,43962.150000
464.846642,43957.920302,43957.700000
465.847172,43957.725498,43957.950000
466.846175,43958.381441,43959.350000
467.847779,43956.800758,43956.500000
468.849104,43957.898815,43957.250000
469.860415,43957.147697,43957.050000
470.852971,43959.551507,43959.600000
471.873698,43959.716856,43959.700000
