time,fps,avg_fps
233.865146,29.025813,31.450588
234.85174,33.065980,32.563337
235.861698,28.553730,30.478598
236.853334,22.273738,25.918941
237.846398,26.751502,27.329502
238.850476,31.054460,30.418289
239.86925,30.600575,30.475757
240.8553,32.015526,31.311256
241.86592,32.899927,31.803679
242.842624,32.708273,31.775197
243.84416,32.282118,32.060098
244.867076,32.781722,32.733295
245.862674,33.840887,31.936827
246.865654,29.372680,29.767439
247.850102,31.366968,31.469935
248.855762,33.334993,33.017051
249.853152,33.421651,32.611154
250.869308,33.313681,31.886626
251.842407,29.925856,32.876602
252.849702,30.892548,31.545551
253.844406,31.438647,32.805629
254.867425,33.969525,33.980070
255.86701,33.926032,32.833531
256.843209,31.925296,32.213363
257.865719,32.054296,32.491904
258.86834,30.750626,31.670940
259.867455,32.677876,31.901936
260.854908,31.562164,33.282662
261.862515,33.147444,32.062940
262.868676,31.951302,31.792288
263.843036,30.990804,31.007335
264.873472,31.292952,32.090757
265.859872,31.978229,31.698352
266.852808,31.971816,32.689625
267.844057,29.774213,30.655117
268.845711,32.613306,33.316353
269.859285,30.706969,31.240331
270.854837,33.468813,32.353690
271.849385,31.153468,31.786829
272.850417,33.519662,32.646232
273.847397,33.978609,32.273658
274.84544,33.827325,32.137459
275.854799,30.851627,32.520924
276.845909,30.566478,31.744760
277.855987,27.003942,30.631390
278.846928,31.765427,32.010133
279.848703,33.064086,32.415414
280.843564,30.812625,31.843456
281.868798,30.561920,31.592601
282.844442,30.042094,30.883200
283.854722,30.918514,31.547427
284.850641,32.167551,31.695700
285.849204,31.188217,31.226405
286.848493,31.293785,32.257911
287.864837,31.640024,31.910398
288.870978,31.350562,31.837175
289.853714,32.964272,32.796244
290.85781,32.254336,31.595924
291.865793,32.059743,32.327389
292.87081,32.899573,34.164719
293.869746,29.363268,31.599884
294.858442,32.376665,32.072141
295.859203,28.405758,29.521378
296.846676,29.404400,29.681875
297.861627,22.374220,29.418599
298.847104,30.206154,29.877439
299.867791,31.151885,32.236479
300.855406,32.969532,32.071091
301.86745,33.579635,32.301013
302.864876,32.254114,33.001367
303.859976,33.096147,31.936054
304.859041,31.947667,31.863257
305.854224,33.843614,32.721465
306.864718,33.020089,32.118514
307.863494,32.702762,32.586979
308.857517,32.563285,31.944783
309.845052,31.236012,28.787586
310.850665,32.372937,31.737886
311.874544,29.149844,30.884359
312.871406,29.831354,30.805663
313.859956,30.783826,31.535890
314.873874,32.204166,32.941046
315.858372,32.831689,31.503566
316.865848,33.564976,33.052237
317.867894,31.694981,32.122504
318.849256,32.839804,31.771647
319.844209,31.928558,32.495640
320.866148,32.579178,31.058071
321.861179,30.970490,31.147047
322.844878,31.907243,31.394702
323.863146,31.415624,31.968928
324.860669,30.099973,30.474674
325.858674,31.717799,33.017903
326.846537,32.005676,32.593220
327.842868,31.095728,32.079805
328.861167,34.546732,33.400304
329.842175,33.502553,33.646365
330.852808,34.108612,33.397364
331.870978,33.259092,34.350739
332.858494,36.432288,35.624464
333.857615,33.530238,33.654338
334.870025,35.070276,35.165576
335.842476,34.651733,34.750635
336.866918,35.271866,34.024232
337.867571,33.730632,32.958347
338.842982,34.014947,32.847580
339.844071,34.243506,33.188457
340.849142,25.907479,31.309459
341.874392,31.027094,32.243032
342.843128,33.107201,32.368504
343.869576,34.099583,32.715939
344.867038,35.387386,34.063655
345.848064,33.895378,34.001850
346.860569,31.967792,33.974157
347.84902,34.580992,34.305873
348.863675,34.260478,33.198678
349.853248,34.053897,33.584635
350.852678,33.429166,33.558029
351.852232,29.890525,33.318921
352.841409,35.966029,34.986376
353.843715,34.631011,34.213738
354.858433,32.814173,31.399821
355.870817,23.341658,30.355212
356.857267,30.263721,28.801616
357.856475,29.493400,30.988240
358.842013,33.126758,33.386045
359.863851,34.831997,33.930937
360.859445,32.987278,34.073723
361.872804,31.131650,33.123333
362.866939,36.254470,33.538395
363.855075,32.986078,33.122118
364.857382,28.627935,29.909667
365.849211,31.578700,29.695564
366.869895,30.847579,30.155474
367.84523,30.482335,31.067206
368.862828,29.541768,31.005580
369.866484,32.623102,31.969333
370.841699,32.055378,32.056237
371.855321,29.691506,31.373384
372.84374,28.718624,29.645977
373.849677,31.888760,31.746707
374.860901,34.813822,34.299331
375.864625,31.231192,31.856042
376.857432,33.310605,31.886106
377.855794,32.084403,31.663540
378.85501,33.723875,33.182294
379.859386,29.726342,31.643664
380.856594,33.389062,32.888738
381.870777,31.818708,31.921518
382.862344,34.462566,32.315936
383.855062,33.407031,31.804984
384.856346,32.175789,33.620092
385.841882,33.113875,32.764695
386.867965,32.083683,31.799580
387.870996,30.271049,31.152035
388.866466,31.238915,32.130234
389.853421,32.445458,32.315892
390.860236,31.764378,31.858361
391.861393,31.013152,31.280694
392.857022,33.275628,32.145274
393.852289,30.319298,31.826264
394.847592,31.523370,33.680557
395.861124,30.807597,32.459299
396.853537,34.616999,33.712285
397.855698,34.480312,33.184611
398.869807,30.479905,32.394269
399.873767,31.315163,30.396452
400.86618,31.358619,31.871555
401.849989,29.788892,31.459491
402.845553,31.115788,32.386835
403.871808,28.488733,31.123602
404.841216,33.255682,32.729440
405.855921,31.602912,32.095690
406.861344,33.139475,32.696584
407.844755,31.487303,32.143479
408.865007,33.031074,32.608452
409.866186,29.875057,30.684061
410.854662,33.239957,32.325202
411.844851,32.660319,32.376938
412.853052,33.419908,33.027314
413.870008,30.912858,31.958295
414.845202,31.608075,31.457555
415.908353,8.063975,29.160012
416.865631,31.203202,29.183033
417.875334,18.323544,26.040069
418.842417,30.379621,30.354042
419.847854,31.459195,30.699671
420.85709,31.302653,31.610735
421.8652,33.028083,32.058258
422.86217,22.273674,28.878631
423.85207,31.361636,31.965218
424.845577,30.645780,32.018818
425.864234,33.773342,32.682399
426.86483,33.348517,33.112118
427.857114,34.833718,33.514943
428.861972,33.898978,33.140299
429.86256,29.869675,31.556767
430.849114,33.681106,33.486558
431.863723,29.867032,30.923240
432.853396,31.048451,31.037542
433.851056,32.457940,32.487838
434.847865,32.196057,32.173475
435.852567,27.578081,29.744584
436.851257,31.533792,32.452990
437.868134,30.762778,33.046241
438.862458,32.634435,32.936181
439.861829,34.039404,32.808953
440.871719,31.517159,33.076844
441.868708,27.680209,30.461026
442.863152,35.246043,35.057945
443.84436,30.568778,33.402114
444.861678,26.897795,31.953723
445.843441,32.029937,31.024239
446.865417,31.897060,32.683296
447.861979,30.218453,32.141438
448.864659,32.411532,31.181220
449.843818,31.945216,31.202730
450.867826,33.155712,32.978365
451.876457,30.627200,32.854634
452.849393,34.693684,33.738507
453.861284,33.846876,34.374910
454.865733,34.941030,35.235446
455.864956,36.871917,35.006773
456.86701,32.323733,33.377442
457.855956,34.711970,33.850490
458.846068,33.771784,35.520936
459.855677,29.642621,33.338304
460.852053,30.139664,31.296878
461.858941,32.796443,33.264782
462.864124,29.716895,31.882484
463.841566,33.673259,34.103254
464.846618,32.150900,33.935121
465.847154,32.267606,33.730949
466.84616,34.823796,34.458348
467.847755,30.866118,29.924221
468.84908,34.568313,32.842799
469.860356,32.529263,33.692242
470.85295,33.001202,33.796901
471.873676,29.708893,32.978370
472.849523,34.655030,34.197162
473.856515,33.448183,32.653648
474.849325,35.082401,34.220588
475.912377,8.610510,30.048581
476.869217,31.654805,30.917099
477.850212,29.284554,32.687002
478.859259,32.825636,32.091972
479.843765,34.836353,32.300557
480.844153,34.914671,33.991971
481.842328,32.214738,32.692885
482.850727,34.542626,34.361572
483.862355,32.366537,33.009977
484.867323,36.722101,35.469839
485.869115,33.796437,32.848220
486.847571,33.993749,34.230796
487.862331,34.689529,34.921827
488.849572,33.473758,34.085267
489.855203,34.213938,34.064867
490.867677,35.258710,33.921560
491.851415,32.705439,33.265925
492.854554,33.626214,34.217276
493.852793,34.886423,33.899920
494.856318,36.002142,35.620602
495.844972,34.383997,34.582676
496.864348,33.824978,34.678565
497.846813,33.575218,34.370574
498.872305,29.024878,31.957320
499.842835,32.185693,34.159107
500.844805,34.892441,34.590578
501.865724,34.302791,32.013197
502.857477,33.252341,33.171082
503.856028,34.009993,33.626879
504.865002,35.021473,34.639538
505.848849,33.752877,33.835087
506.849125,31.121735,33.969762
507.844163,31.373970,32.408427
508.855783,35.795615,34.829086
509.855081,33.547520,33.805980
510.845622,33.693861,34.255155
511.845207,35.453637,34.210817
512.860373,34.825856,33.888829
513.842629,33.361151,33.008866
514.858017,34.590604,35.154613
515.846278,33.197035,34.409491
516.85797,34.199871,34.519490
517.854636,34.279776,34.234505
518.857668,34.121479,34.218301
519.849621,33.432880,33.616953
520.855011,35.267337,34.843051
521.849501,32.468780,33.798094
522.855127,30.870227,32.614997
523.856779,33.283634,33.919071
524.846291,33.456252,34.363716
525.860304,34.681273,34.683340
526.865343,33.563666,34.375559
527.85548,34.783176,34.910785
528.849621,37.431641,35.168608
529.844284,31.476692,33.611954
530.867009,34.390239,34.977461
531.866221,31.679364,32.814143
532.859889,33.134490,32.812487
533.845327,30.995976,32.831057
534.84946,33.489670,34.337192
535.846001,30.803571,31.592402
536.850809,33.060845,34.592833
537.842223,32.100475,33.778819
538.852008,33.085745,33.570513
539.854831,32.355418,33.260933
540.856867,35.255471,33.670398
541.851165,33.994816,34.532260
542.869724,34.343304,33.906363
543.857309,34.944655,34.083948
544.868903,35.364654,35.520663
545.856738,33.319947,33.921870
546.843039,34.013743,34.327637
547.858768,32.890152,32.943765
548.856023,35.264017,34.325895
549.867584,31.867063,33.983661
550.850482,35.753444,34.620255
551.862393,32.878090,33.691504
552.85125,33.139969,33.526496
553.859298,32.751508,33.983422
554.846445,34.186709,34.551354
555.842799,34.648274,33.789088
556.851477,33.434872,33.249013
557.863647,34.346474,32.856762
558.857269,33.484282,33.051041
559.850274,33.947559,33.173308
560.841671,32.852207,33.871447
561.85805,32.127924,32.669113
562.852135,34.258064,33.279490
563.869182,34.118145,33.855758
564.869767,34.162284,34.156260
565.860838,33.502202,33.733877
566.847651,33.611805,34.179360
567.859346,33.526179,32.021166
568.850504,32.658000,33.609249
569.846788,34.914950,34.530131
570.850761,34.766307,34.164895
571.874481,32.881518,33.397670
572.855427,33.543058,33.306834
573.842058,34.274096,33.368108
574.851036,36.371495,34.720649
575.845878,33.073611,34.079605
576.862548,36.896211,35.288723
577.854189,34.681325,34.501653
578.864353,34.293610,35.516977
579.870164,35.635165,35.124065
580.852006,33.407036,33.663547
581.852261,33.038392,34.134891
582.866857,34.618370,33.955009
583.846969,35.409189,33.907395
584.868188,32.126373,33.200447
585.845207,31.903232,32.266153
586.864859,33.492417,32.978444
587.847226,31.849127,32.257701
588.842431,35.106171,34.810666
589.84877,34.899094,33.705829
590.844841,33.997822,34.247371
591.849675,36.138610,33.378181
592.850512,34.087667,33.913357
593.859636,36.479623,34.476015
594.860282,34.872003,35.455549
595.844278,31.862871,32.837771
