time,fps,avg_fps
115.803043,27.329483,20.506186
116.842725,15.735622,20.010752
117.856159,15.731965,18.998218
118.802917,11.781919,20.316875
119.800608,22.051907,17.496438
120.801068,26.501526,24.025780
121.814572,28.449081,24.579734
122.809417,29.092393,22.450926
123.815978,21.528722,23.101573
124.860299,17.047507,22.012742
125.841886,20.720317,23.204324
126.80178,13.283775,27.247213
127.823732,28.660061,28.203583
128.815741,31.297658,29.548390
129.831689,21.216464,20.454692
130.826064,22.949234,21.425666
131.862701,15.454710,19.635273
132.80043,18.530874,20.496937
133.830721,20.841428,18.061362
134.800531,26.706569,23.958797
135.815081,20.429293,19.861389
136.809994,23.433617,21.249565
137.80064,22.526773,25.700254
138.823148,20.367682,20.535534
139.804536,26.108740,27.278477
140.842431,22.923962,28.262159
141.814328,19.283884,20.244626
142.821791,21.347121,19.580238
143.883223,10.432010,19.143100
144.801133,24.645726,19.630244
145.826691,30.069037,26.815579
146.824588,29.166655,26.586367
147.83196,30.242629,28.037297
148.824784,29.153055,25.039624
149.80987,31.455663,27.393114
150.814363,26.781671,27.283167
151.819609,23.267137,26.080332
152.802314,26.842016,25.168309
153.82132,15.335484,23.613789
154.804443,25.727796,29.460289
155.821666,28.912054,28.445722
156.809826,27.049844,26.562309
157.802654,30.740523,30.123935
158.822179,32.709711,31.206193
159.825177,29.890160,29.943289
160.834313,21.939813,25.100880
161.818678,31.037202,31.019289
162.811768,32.452599,32.838745
163.819985,36.654757,34.070631
164.809592,33.868436,27.799351
165.821036,31.578680,32.847350
166.844712,12.452741,30.961783
167.811024,31.821890,25.902472
168.800361,19.963454,30.636402
169.80678,30.822093,27.072269
170.857347,11.888611,24.088594
171.87994,11.321734,18.271277
172.805698,12.086542,17.502042
173.798363,29.710622,27.942459
174.887317,10.865091,27.068957
175.821738,16.060678,19.728330
176.80029,29.922127,25.916175
177.838414,17.821553,20.547892
178.862575,16.575138,27.147091
179.808486,24.090548,24.530608
180.799457,28.490724,26.985090
181.811113,21.413720,24.715900
182.799622,33.710470,29.764367
183.836692,26.263288,29.650017
184.809263,31.824200,29.608807
185.810068,29.441820,23.001015
186.806957,34.118519,30.251330
187.802059,27.348073,29.898307
188.802508,31.760681,30.746644
189.844046,19.931154,25.923788
190.820374,31.786443,27.688872
191.819676,20.236980,26.392757
192.810413,32.689383,27.472272
193.827408,27.612265,25.333844
194.819592,23.747411,23.357637
195.820914,31.682897,30.318168
196.808538,29.434869,31.733782
197.810517,19.023970,27.349993
198.81308,31.364444,32.099265
199.858911,15.872697,24.563485
200.80291,23.400788,25.796366
201.833514,22.988749,28.099043
202.814014,23.477212,26.467072
203.807967,16.919320,25.162758
204.820952,32.891460,29.573506
205.814392,33.637931,30.952038
206.830154,29.723082,29.228242
207.813775,27.989008,27.331881
208.804927,29.819530,27.222486
209.800344,28.436997,27.682867
210.836133,23.547024,25.613564
211.853896,15.660666,24.839736
212.813574,27.446501,23.961486
213.829475,29.352824,28.183772
214.809868,29.718413,26.698892
215.828472,25.598297,26.804178
216.806817,28.994562,28.366296
217.818602,26.143739,24.594434
218.806373,24.273368,24.820191
219.816619,26.766710,26.765840
220.84346,15.148455,22.707206
221.824132,27.428190,22.148986
222.81438,20.110672,26.708583
223.822893,30.050918,31.361036
224.808854,25.721810,29.184967
225.79946,32.523484,27.566536
226.814354,21.697947,27.430605
227.814384,30.848087,27.873119
228.800824,22.414310,25.288366
229.843262,10.889893,25.923699
230.809117,24.336798,19.262351
231.831832,10.318526,26.625417
232.815251,16.814416,21.051697
233.80219,13.812712,17.673195
234.821205,20.933061,24.321248
235.832952,27.207937,27.440445
236.808347,26.479800,25.628423
237.823651,30.819713,27.185026
238.804027,17.269810,20.956826
239.807316,21.221542,20.280061
240.815585,16.691733,24.830961
241.867392,16.245246,16.694132
242.845323,22.125511,18.731840
243.813199,23.383368,28.267599
244.798807,25.583721,21.328600
245.800017,21.925011,24.103196
246.821118,22.381834,18.421924
247.799709,26.699854,20.880871
248.831663,25.380020,20.955067
249.846374,16.595646,22.900126
250.860082,11.022858,15.743402
251.850077,19.612454,19.682117
252.821994,22.977849,26.282388
253.829128,26.089722,25.729818
254.80365,16.396092,18.069999
255.823482,25.211323,24.740849
256.822099,23.153754,23.881312
257.827541,23.342141,18.945635
258.813778,24.563074,23.632794
259.812348,29.783642,25.469017
260.803434,29.262924,29.026697
261.820362,25.092117,25.797910
262.808884,14.435241,19.553394
263.812901,32.610494,26.968941
264.81206,26.929054,26.866524
265.819479,29.732118,25.123981
266.806678,22.353478,27.804935
267.829647,22.807438,25.628449
268.83204,28.369950,31.853389
269.826941,21.441018,24.162670
270.825048,28.882122,23.780818
271.837147,23.855480,27.340897
272.81444,26.788940,23.560646
273.81799,31.770437,27.980676
274.807316,24.566091,25.846677
275.812923,31.974710,30.224020
276.803065,28.310445,28.306188
277.818654,29.528722,28.428628
278.839322,22.368460,25.006159
279.802922,28.005810,27.637603
280.801074,21.276183,23.872283
281.838564,13.595767,21.053143
282.842732,15.159617,29.717175
283.813086,25.653156,27.419446
284.808947,25.856652,25.968574
285.818181,28.608362,28.585325
286.837847,25.275665,22.668314
287.819403,21.221578,28.404875
288.82557,24.799259,19.941522
289.831944,18.087132,22.190111
290.814936,30.276527,27.402693
291.802545,27.190141,26.674944
292.831946,25.100762,25.950141
293.80271,27.324438,29.544674
294.808165,33.305957,33.876810
295.815592,32.390181,31.806575
296.815101,33.073368,31.558755
297.804762,30.431159,31.434712
298.803644,32.782284,27.591626
299.855967,15.999070,24.699746
300.819206,28.775039,23.848393
301.817482,29.508544,25.828556
302.853043,16.015835,23.668019
303.845498,16.857155,28.874002
304.801388,22.342342,20.524097
305.83811,16.645956,21.429983
306.822232,26.584154,31.407328
307.810888,26.797805,30.183888
308.823042,23.230192,25.299572
309.81722,30.908270,29.534603
310.824775,25.078774,28.817505
311.823991,25.805980,27.645925
312.817444,16.985515,20.525586
313.859463,9.209202,20.525432
314.816118,17.041529,19.616108
316.02691,3.382732,22.792345
316.824953,27.090589,26.156399
317.864386,12.588774,22.529364
318.842861,14.503702,20.675331
319.828046,22.509302,23.411008
320.863843,17.483712,21.459099
321.8248,27.960149,20.511902
322.814187,22.547474,25.069716
323.812032,31.628485,27.451086
324.807361,32.517426,29.265874
325.80478,33.267751,33.117265
326.800744,33.871160,31.119372
327.830302,27.420988,29.926589
328.802979,9.141855,28.411709
329.798283,32.018650,34.002089
330.80192,16.846424,23.300506
331.819935,30.212650,33.163050
332.808836,34.116232,29.344191
333.808207,27.449474,28.213664
334.820894,35.312781,34.685851
335.802435,36.316401,35.185558
336.817299,34.369539,36.732293
337.816187,40.042590,37.470215
338.798971,36.029554,36.600563
339.816056,35.604888,37.837723
340.817472,37.534079,37.264120
341.798758,38.144675,37.735181
342.799944,34.605120,32.196714
343.827172,16.203793,27.522874
344.822036,35.936609,36.182926
345.815675,35.024710,32.542222
346.809743,32.150715,28.492634
347.822889,28.602296,28.541290
348.804954,15.966913,27.914096
349.811056,18.451221,25.933134
350.809563,30.923257,28.229541
351.839944,24.741476,28.859044
352.805162,35.496586,35.141192
353.843421,21.855643,34.373301
354.829908,34.270527,34.768721
355.807202,32.499551,30.252303
356.80466,36.116214,34.194809
357.802443,36.221674,35.576555
358.798357,34.699039,35.995826
359.815073,35.698499,37.742938
360.801948,37.947437,37.118443
361.8257,33.780273,35.555916
362.815351,37.043172,36.717353
363.798352,35.468393,36.063551
364.802526,39.254904,36.979026
365.814526,36.791876,38.104252
366.810909,39.541844,38.242658
367.800237,36.507377,32.751466
368.820718,34.907488,35.812787
369.81652,31.908512,30.258574
370.800676,20.676934,23.688862
371.824847,18.042816,21.421548
372.801407,23.835819,24.733061
373.85313,9.667394,22.200585
374.80565,26.290355,26.068861
375.826878,19.783278,21.569872
376.902153,3.704881,19.928556
377.893235,9.204322,19.306111
378.823867,28.912948,22.187946
379.824182,14.006024,22.931589
380.81225,12.812041,25.798327
381.800009,29.460834,24.991582
382.85945,10.869442,25.277699
383.861842,15.766131,22.556333
384.857415,17.380701,17.215429
385.811586,19.320693,20.278021
386.870576,14.056140,23.808094
387.834075,26.456420,20.565876
388.805775,30.164829,29.001273
389.806075,31.586539,27.727027
390.83043,29.929706,26.985820
391.813949,26.984183,28.954791
392.813433,33.640812,33.979686
393.798858,28.247873,28.553721
394.810404,15.636256,27.297014
395.812353,16.587672,20.675919
396.806721,17.104567,17.832600
397.84367,16.783602,24.911140
398.805327,27.477723,20.838213
399.800116,20.984963,24.328893
400.838198,17.576420,21.461896
401.799311,26.142957,22.040528
402.825363,27.499484,28.289539
403.811711,28.083534,26.833586
404.811851,30.367239,30.431228
405.815424,29.244062,28.986064
406.824149,25.650398,25.829661
407.845612,16.443916,20.846211
408.810492,13.727688,21.001169
409.837207,18.224401,26.166057
410.837846,18.808847,22.236733
411.841493,16.232079,22.486521
412.811116,31.157550,26.198252
413.832362,24.288095,23.124552
414.829925,28.649533,28.224602
415.802724,30.563869,32.422271
416.803654,26.867876,29.584318
417.807416,28.429566,30.550985
418.813703,33.025664,33.153956
419.822047,34.048580,34.311320
420.806605,34.679971,29.628217
421.854923,18.429267,23.248134
422.824403,18.693146,20.141985
423.80928,28.132834,19.858176
424.804401,21.533695,26.418713
425.818289,28.306442,29.573564
426.832211,30.052836,30.977356
427.820005,34.252852,29.530029
428.837336,25.852162,30.748314
429.869516,13.791988,23.630557
430.815892,26.875656,22.150015
431.871233,19.849036,20.916396
432.805713,24.606564,19.689188
433.826225,29.063486,23.613027
434.798784,25.901831,23.943903
435.823468,28.483656,25.880304
436.860002,17.764597,25.389168
437.805887,29.209350,23.931439
438.798362,24.959453,25.583882
439.829864,15.227827,27.851057
440.820018,26.068913,24.492386
441.811831,23.299601,23.590253
442.82147,14.118621,16.466921
443.800697,31.806401,27.687354
444.833098,25.705955,25.437535
445.799713,22.646369,23.494801
446.80464,18.646177,25.689655
447.820046,30.252412,28.728426
448.827969,28.849015,25.916451
449.826861,22.429528,28.028551
450.828939,29.824299,26.385647
451.803953,29.098538,29.154781
452.814943,23.192898,25.242511
453.852713,16.104020,21.367684
454.811874,16.343309,27.882649
455.818506,26.932615,22.371267
456.833024,27.159349,25.646770
457.810423,32.554287,30.478562
458.802979,34.709539,32.936881
459.82558,29.246403,29.879122
460.812839,18.133416,26.500047
461.893148,10.791617,23.863672
462.829907,29.200427,28.649709
463.803337,23.600952,30.510078
464.806528,25.206598,27.991513
465.804844,18.837328,26.062755
466.810884,23.964576,24.410727
467.844808,19.317143,25.765870
468.823762,26.157171,25.284307
469.826944,17.140384,23.373675
470.801151,28.610732,30.531539
471.820268,31.204599,27.942945
472.801385,17.573734,26.823350
473.824599,23.284820,29.286351
474.810634,30.942034,27.675591
475.806345,28.375837,27.194538
476.80529,20.972434,27.684730
477.827076,23.551099,27.979765
478.809282,26.143359,28.038671
479.828865,32.336465,33.544969
480.855,16.213473,26.372230
481.81599,24.157057,29.234104
482.820298,28.861755,29.603280
483.799281,26.530226,22.558062
484.81753,31.193144,24.705039
485.823993,25.056206,22.048069
486.803048,32.587393,30.872952
487.861601,15.713969,23.099529
488.815141,16.866616,21.418169
489.802846,23.669189,20.970067
490.837966,16.065457,20.888834
491.811482,24.072413,21.620866
492.802026,22.777620,20.356354
493.825549,31.246273,25.525894
494.82453,25.614286,24.938050
495.878483,13.148660,18.585960
496.826548,26.762466,20.170701
497.803281,27.238558,27.181088
498.817639,23.293383,19.998031
499.888696,12.900561,20.398132
500.839422,15.801934,21.708247
501.815534,30.491413,28.653466
502.810978,20.986107,27.210189
503.901609,8.927684,18.352997
504.861235,15.299533,25.044463
505.825975,27.966840,26.705586
506.885267,10.712266,20.181766
507.817191,18.768724,27.030688
508.807645,30.428761,26.411395
509.801376,18.789474,26.663137
510.804598,28.023082,22.505548
511.817217,19.197609,27.542306
512.802396,30.384772,29.638276
513.811277,32.841554,29.217538
514.798921,29.485560,25.891617
515.828883,29.592182,24.331914
516.802941,32.084098,28.911020
517.823522,29.654947,27.393161
518.811449,16.221835,22.363302
519.800807,31.460239,28.824011
520.852859,14.000989,22.144942
521.840064,21.476516,28.654730
522.830089,25.704002,18.878658
523.82394,19.749309,27.451787
524.803855,28.607913,26.200707
525.828251,20.567137,30.647456
526.800432,18.254765,29.162256
527.802262,31.110939,23.882816
528.800532,16.767786,23.994812
529.815409,26.501433,27.685655
530.805259,18.316838,25.658677
531.801893,30.726002,31.175248
532.817435,12.400035,24.578965
533.811196,19.929876,21.790026
534.869412,17.572243,23.713374
535.802887,20.130748,24.184054
536.801483,31.466964,31.073366
537.814043,27.910543,24.569722
538.80107,20.828395,23.199185
539.804032,29.118673,26.634660
540.811936,30.195371,29.134168
541.838669,18.713307,20.112443
542.823024,21.079812,28.243721
543.844751,16.876948,23.552853
544.829979,29.397403,24.982108
545.829991,13.628105,23.476556
546.822265,21.565096,24.189852
547.85832,17.703706,22.442133
548.811403,15.394133,24.241075
549.79829,25.186157,28.679293
550.808814,27.604358,21.290914
551.811793,24.694047,23.840262
552.829684,22.975650,21.794606
553.866062,16.584662,18.947421
554.835682,21.353922,20.488394
555.83664,24.308972,22.774903
556.826864,28.416331,25.582514
557.817409,29.025196,26.884704
558.803625,19.272624,21.262911
559.874042,14.359457,25.128848
560.815424,25.607591,16.011207
561.817517,25.699730,27.483130
562.822163,22.693272,20.609812
563.809485,30.609590,25.972390
564.805822,15.010921,19.802937
565.808751,18.107508,27.268031
566.800232,25.370755,21.259025
567.803322,16.514129,19.284967
568.801004,17.081135,25.190369
569.831378,23.877634,26.740029
570.817402,14.909090,18.513676
571.85395,15.701181,26.300915
572.807935,27.243990,21.880481
573.859331,15.878027,19.600570
574.82524,23.053594,26.014660
575.830713,28.598935,22.758398
576.853011,15.429049,21.715755
577.810693,24.863273,25.338602
578.828054,21.993643,22.660556
579.832741,22.607706,28.964567
580.807249,33.092626,32.146484
581.805482,16.644179,23.205285
582.848517,18.420954,25.928360
583.806182,33.941874,29.693648
584.808959,22.676226,26.158834
585.825348,16.419926,26.662975
586.803931,27.970897,28.587357
587.799819,29.134392,28.390752
588.812684,28.623871,26.136826
589.822511,26.259001,24.493580
590.81638,21.959559,30.800281
591.82056,27.064185,26.570294
592.861754,16.284437,24.743937
593.827709,27.847635,25.387696
594.864407,15.470814,23.160741
595.814487,29.816823,31.107100
596.823997,32.408140,28.350775
