time,dest_type,steps,avg_steps
299.641441,parent,15,13.768875192604007
299.891896,parent,1,13.749230769230769
300.121801,target,28,14.472934472934472
300.358546,target,1,14.453769559032716
300.406769,target,12,14.450284090909092
300.407013,target,3,14.434042553191489
300.647514,parent,1,13.729646697388633
300.683877,target,1,14.41501416430595
300.7376,parent,7,13.719325153374234
300.939092,target,4,14.4002828854314
301.106526,target,1,14.38135593220339
301.137247,target,13,14.379407616361071
301.241125,parent,40,13.759571209800919
301.618898,parent,1,13.740061162079511
301.633052,parent,1,13.720610687022901
301.752312,target,13,14.377464788732395
302.34579,parent,3,13.704268292682928
302.411595,target,4,14.362869198312236
302.618451,parent,5,13.691019786910198
302.981912,parent,36,13.724924012158056
303.39982,target,16,14.365168539325843
303.505802,parent,2,13.707132018209409
303.887043,parent,16,13.710606060606061
303.906673,parent,5,13.697428139183057
303.983275,target,39,14.399719495091164
304.133014,target,3,14.38375350140056
304.871818,target,1,14.365034965034965
304.980141,target,2,14.347765363128492
305.132851,parent,3,13.681268882175226
305.452237,parent,6,13.669683257918551
305.632857,target,15,14.348675034867503
305.645108,parent,58,13.73644578313253
305.90405,parent,2,13.718796992481202
306.170304,parent,9,13.711711711711711
306.889396,target,15,14.34958217270195
307.145471,target,17,14.35326842837274
307.145635,parent,2,13.694152923538232
307.384845,parent,24,13.709580838323353
307.410275,target,33,14.379166666666666
307.469172,parent,29,13.732436472346786
308.164486,target,1,14.360610263522885
308.192699,parent,8,13.723880597014926
308.400175,parent,1,13.704918032786885
308.400332,parent,10,13.699404761904763
308.400521,target,6,14.349030470914128
308.639048,parent,65,13.775631500742943
308.639187,parent,6,13.764094955489615
308.702157,parent,5,13.751111111111111
308.894701,parent,20,13.7603550295858
309.125201,target,4,14.334716459197788
309.619365,parent,6,13.748892171344165
309.671873,parent,10,13.743362831858407
309.715873,target,10,14.328729281767956
309.999208,target,1,14.310344827586206
310.497126,parent,15,13.74521354933726
310.713431,parent,2,13.727941176470589
310.874861,target,8,14.301652892561984
311.111917,target,18,14.306740027510317
311.128169,target,15,14.307692307692308
311.128318,target,2,14.290809327846365
311.396314,target,20,14.2986301369863
311.634949,target,12,14.295485636114911
311.872265,parent,18,13.734214390602055
311.907294,target,18,14.300546448087431
311.929304,parent,2,13.717008797653959
312.132484,target,4,14.28649386084584
312.961096,parent,69,13.797950219619327
313.114709,target,6,14.275204359673024
313.140482,parent,10,13.792397660818713
