time,num_entities,avg_entities
1.768796,26.875818,25.700000
2.769219,76.096544,69.150000
3.769633,156.155807,150.850000
4.76955,217.664737,215.400000
5.769928,292.487429,288.500000
6.770053,369.888720,368.100000
7.770282,449.330555,449.700000
8.770486,494.516259,497.200000
9.77121,511.717027,515.400000
10.771608,558.266734,559.300000
11.772594,612.810336,610.900000
12.772677,680.355081,678.650000
13.773369,738.779427,740.100000
14.774544,755.906904,761.600000
15.774634,758.301714,764.150000
16.775611,761.663997,765.350000
17.776311,763.894802,768.050000
18.775943,769.499012,775.300000
19.776427,765.092655,770.800000
20.777032,776.104720,778.050000
21.777284,777.485049,779.950000
22.778402,777.702415,779.900000
23.778458,777.890989,780.450000
24.778906,778.266458,781.600000
25.779678,782.606683,785.200000
26.779599,786.873470,786.750000
27.780303,782.518811,784.900000
28.781157,774.558096,777.200000
29.781775,782.162352,783.800000
30.782847,787.662078,786.900000
31.782271,794.198634,792.850000
32.783352,778.310603,778.050000
33.783352,784.428151,783.550000
34.78295,789.883749,790.000000
35.783378,793.820121,793.700000
36.784922,789.588725,787.350000
37.785341,792.065137,790.750000
38.786738,795.444226,792.900000
39.78647,789.374758,786.950000
40.788135,797.099624,790.350000
41.788613,813.308533,808.450000
42.787159,809.072726,807.600000
43.788443,798.904369,796.500000
44.788524,834.585746,837.200000
45.790041,837.788124,841.200000
46.790649,833.578374,836.300000
47.791502,877.206601,844.400000
48.790583,812.517861,809.350000
49.79032,782.769870,779.850000
50.791766,793.981178,784.450000
51.792713,798.292603,792.900000
52.792015,787.414028,781.700000
53.792549,794.951937,787.300000
54.793606,808.735029,800.050000
55.794396,813.242328,801.850000
56.79326,816.842035,812.050000
57.795047,811.442131,801.700000
58.797257,808.944781,799.900000
59.796758,809.499198,799.250000
60.798302,816.910342,803.850000
61.796074,806.773472,798.700000
62.799797,805.273344,792.900000
63.797454,802.795539,792.850000
64.800712,812.623203,801.450000
65.798847,822.006132,809.200000
66.800319,820.248347,807.250000
67.800535,824.306856,812.250000
68.801538,819.986991,809.850000
69.800388,811.816566,801.450000
70.80426,821.386820,804.300000
71.804189,825.690436,812.300000
72.801937,809.956692,798.000000
73.805826,817.562046,803.050000
74.805631,821.809170,803.900000
75.806845,821.580360,802.450000
76.806113,817.559586,802.900000
77.80635,823.991792,821.800000
78.804043,820.541877,817.950000
79.807224,821.380056,802.100000
80.806561,810.076380,795.450000
81.812181,838.855606,827.100000
82.807914,901.143667,864.300000
83.805844,891.232480,858.150000
84.808873,816.311978,813.850000
85.809544,826.996300,814.150000
86.807887,824.008997,824.650000
87.811091,825.450359,811.850000
88.80902,828.032893,821.600000
89.811056,841.746582,842.150000
90.811996,838.713415,839.500000
91.809976,812.934741,817.150000
92.812553,829.003174,826.550000
93.812454,900.006339,854.800000
94.81337,889.626714,844.550000
95.80872,880.418295,839.200000
96.813323,822.297312,822.250000
97.813578,877.684803,828.100000
98.817299,894.400512,840.200000
99.813419,891.143541,847.750000
100.816405,893.588949,842.100000
101.816273,896.688530,850.250000
102.81769,894.371502,845.100000
103.816214,898.553418,856.400000
104.813558,913.251245,885.500000
105.816318,906.963270,889.100000
106.818297,907.042353,872.800000
107.818723,912.194850,884.350000
108.813152,908.528249,877.350000
109.823696,921.835429,865.100000
110.808982,908.925323,858.050000
111.820265,905.996101,860.800000
112.820994,905.346647,857.700000
113.818819,896.464919,846.400000
114.820547,903.090161,851.000000
115.823152,899.760828,848.600000
116.821673,905.703253,862.350000
117.822766,914.824911,872.800000
118.819828,902.095405,862.700000
119.823725,908.736713,872.950000
120.823083,916.058496,879.000000
121.824335,911.285104,876.000000
122.825782,936.564132,913.000000
123.827534,1012.602655,944.550000
124.820505,941.535837,944.650000
125.827882,924.673145,879.250000
126.824166,919.683389,874.400000
127.826128,912.435311,884.150000
128.827693,924.121547,904.500000
129.838057,933.209478,912.350000
130.830248,945.509494,941.250000
131.828265,920.955084,925.200000
132.829917,920.076970,904.550000
133.828575,935.954726,928.800000
134.818268,1005.714214,945.300000
135.830999,997.171435,944.450000
136.834197,1008.983714,950.550000
137.832059,1023.245720,1002.100000
138.814837,1024.070511,981.850000
139.833658,1023.163808,959.850000
140.827548,1003.840997,986.950000
141.81962,997.902270,965.250000
142.823306,999.014882,953.100000
143.828156,1019.436211,954.600000
144.824497,1009.942111,938.100000
145.838267,1008.408748,939.900000
146.832368,1003.796129,946.100000
147.835033,1011.256541,955.300000
148.824793,1002.766591,942.550000
149.8343,999.141902,940.750000
150.836374,1013.944956,957.550000
151.831165,1004.907880,947.400000
152.829785,930.852588,930.950000
153.825097,1011.743739,939.650000
154.840124,933.769527,939.900000
155.815364,1001.186774,947.650000
156.838942,999.445798,933.000000
157.831626,1015.324362,935.800000
158.830851,1012.515037,968.800000
159.827702,1006.000623,972.100000
160.842025,1009.081772,945.050000
161.833893,998.759988,946.800000
162.843828,1010.347070,946.300000
163.834327,1011.035852,978.650000
164.824818,1125.020043,1075.700000
165.817385,1193.555100,1144.700000
166.830018,1192.448189,1162.600000
167.832437,1096.950696,1083.200000
168.833945,1005.743080,946.350000
169.825913,993.192217,929.900000
170.830724,1005.479133,943.600000
171.823738,1000.539228,980.050000
172.823439,1002.198663,997.950000
173.830889,1033.262994,1021.200000
174.841848,1025.913551,982.650000
175.843882,1036.189474,1000.300000
176.84201,1025.483810,989.350000
177.845985,1027.669934,993.800000
178.843989,1032.587102,994.050000
179.839641,1024.352680,1005.100000
180.82853,1001.143796,963.700000
181.842088,1000.620671,958.950000
182.833664,1013.678180,991.550000
