time,num_entities,avg_entities
88.772149,32996.459315,32895.950000
89.762801,33398.985806,33300.700000
90.775332,33805.360580,33699.300000
91.760007,34203.015735,34105.850000
92.767377,34615.244522,34500.300000
93.767345,35005.968191,34893.000000
94.766165,35409.826971,35296.800000
95.775558,35799.627288,35695.750000
96.794794,36216.755704,36094.150000
97.765622,36601.767473,36494.000000
98.764743,37010.325101,36894.950000
99.766679,37402.538818,37294.900000
100.784198,37805.168550,37696.150000
101.779168,38206.348636,38098.150000
102.769747,38608.293560,38489.500000
103.773347,39003.190142,38894.900000
104.775418,39403.750880,39294.200000
105.784156,39805.628779,39699.000000
106.78374,40210.313726,40090.800000
107.77016,40616.780881,40486.700000
108.783788,41008.698655,40888.800000
109.791098,41410.000462,41293.750000
110.780369,41808.503794,41686.500000
111.800182,42214.550075,42084.350000
112.788477,42611.744963,42472.500000
113.803647,43023.000000,42837.550000
114.774037,43422.000000,43227.000000
115.780202,43806.906589,43672.150000
116.773378,44210.489129,44077.500000
117.786066,44603.767839,44483.100000
118.786116,45007.115586,44876.850000
119.779735,45406.917113,45276.600000
120.787985,45815.347126,45674.000000
121.784187,46203.299212,46074.050000
122.783837,46609.153926,46468.300000
123.779372,47014.775756,46871.600000
124.783196,47419.000000,47249.500000
125.789532,47807.110058,47644.350000
126.78804,48220.000000,48039.250000
127.790968,48618.665497,48439.950000
128.789467,49018.113342,48871.700000
129.795106,49425.000000,49196.300000
130.786255,49823.000000,49648.500000
131.799022,50216.631174,50075.000000
132.81825,50624.000000,50424.000000
133.787106,51012.081042,50848.050000
134.793911,51418.707245,51269.750000
135.800554,51826.000000,51641.200000
136.790856,52227.200198,52058.650000
137.805791,52632.000000,52426.550000
138.798157,53035.000000,52874.800000
139.789261,53431.000000,53257.350000
140.791162,53829.000000,53669.000000
141.80837,54229.000000,54069.600000
142.787563,54629.000000,54459.750000
143.793163,55025.555873,54874.300000
144.799036,55429.000000,55264.850000
145.793106,55823.450525,55667.950000
146.796393,56227.000000,56067.000000
147.786962,56628.000000,56448.250000
148.815063,57025.000000,56821.150000
149.826236,57423.000000,57218.500000
150.811785,57824.000000,57639.200000
151.806225,58226.000000,58060.150000
152.793869,58624.000000,58454.750000
153.800122,59028.000000,58861.600000
154.817455,59430.000000,59234.050000
155.794459,59829.000000,59660.300000
156.836328,60228.000000,60023.900000
157.792505,60629.000000,60445.000000
158.811216,61027.000000,60852.000000
159.800013,61426.000000,61252.100000
160.794127,61827.000000,61640.350000
161.794593,62229.000000,62052.750000
162.801281,62633.000000,62451.400000
163.797059,63032.000000,62857.300000
164.814542,63434.000000,63258.650000
165.80569,63833.000000,63657.850000
166.800099,64235.000000,64059.600000
167.816996,64635.000000,64464.550000
168.818171,65033.000000,64848.450000
169.80063,65433.000000,65258.000000
170.820456,65832.000000,65641.350000
171.809366,66232.000000,66041.250000
172.808551,66630.000000,66452.100000
173.796245,67030.000000,66840.000000
174.813049,67430.000000,67244.700000
175.811387,67830.000000,67644.450000
176.8188,68231.000000,68050.050000
177.818929,68629.000000,68449.900000
178.812777,69027.000000,68842.900000
179.810248,69428.000000,69248.000000
180.813793,69826.000000,69626.150000
181.824952,70224.000000,70045.250000
182.815861,70624.000000,70434.200000
183.811669,71026.000000,70840.050000
184.814106,71432.000000,71203.200000
185.820642,71833.000000,71598.000000
186.854074,72233.000000,71992.150000
187.809732,72630.000000,72427.850000
188.827809,73031.000000,72825.850000
189.817953,73427.000000,73208.650000
190.81785,73828.000000,73596.900000
191.836111,74227.000000,74017.350000
192.807805,74629.000000,74424.650000
193.807892,75029.000000,74828.150000
194.813255,75430.000000,75224.700000
195.805783,75829.000000,75624.050000
196.819217,76228.000000,76014.000000
197.80453,76629.000000,76414.900000
198.828042,77029.000000,76818.850000
199.824582,77427.000000,77223.850000
200.821163,77827.000000,77607.000000
201.830663,78227.000000,77997.800000
202.808083,78629.000000,78398.800000
203.822498,79028.000000,78827.600000
204.826186,79431.000000,79214.850000
205.809285,79833.000000,79617.300000
206.81674,80229.000000,80016.550000
207.829838,80630.000000,80429.450000
208.84107,81027.000000,80824.050000
209.828591,81427.000000,81226.550000
210.816871,81828.000000,81613.400000
211.828226,82229.000000,82012.500000
212.823956,82633.000000,82411.250000
213.834149,83030.000000,82825.650000
214.827317,83427.000000,83203.500000
215.823055,83828.000000,83611.800000
216.84231,84227.000000,83997.300000
217.821858,84626.000000,84408.350000
218.841261,85028.000000,84802.100000
219.836735,85429.000000,85229.000000
220.823694,85826.000000,85591.500000
221.821336,86226.000000,86001.600000
222.850084,86627.000000,86396.650000
223.821995,87027.000000,86787.000000
224.851696,87425.000000,87181.100000
225.843997,87830.000000,87597.800000
226.845649,88227.000000,87993.600000
227.840042,88627.000000,88397.200000
228.831902,89027.000000,88781.500000
229.828265,89427.000000,89192.000000
230.85113,89828.000000,89591.800000
231.854389,90232.000000,89980.000000
232.825836,90631.000000,90381.900000
233.847767,91024.000000,90758.650000
234.847423,91424.000000,91174.700000
235.832843,91827.000000,91599.750000
236.839891,92229.000000,91973.650000
237.820806,92627.000000,92378.000000
238.82241,93023.000000,92760.450000
239.8449,93425.000000,93178.900000
240.841966,93825.000000,93575.050000
241.839555,94228.000000,93982.200000
242.863566,94627.000000,94380.650000
243.852529,95028.000000,94786.600000
244.868859,95427.000000,95102.100000
245.840751,95827.000000,95512.700000
246.865599,96228.000000,95957.550000
247.863716,96628.000000,96278.700000
248.834295,97029.000000,96708.250000
249.855222,97430.000000,97169.050000
250.854515,97831.000000,97565.250000
251.830681,98228.000000,97950.000000
252.829648,98628.000000,98353.300000
253.841119,99027.000000,98762.500000
254.852714,99425.000000,99161.850000
255.859018,99825.000000,99565.700000
256.851066,100230.000000,99967.600000
257.833104,100628.000000,100353.500000
258.845791,101027.000000,100751.900000
259.839622,101427.000000,101151.650000
260.839123,101827.000000,101542.400000
261.873285,102232.000000,101969.800000
262.855112,102631.000000,102361.800000
263.831109,103032.000000,102751.600000
264.879169,103429.000000,103155.000000
265.836315,103829.000000,103509.000000
266.859896,104229.000000,103948.600000
267.853955,104629.000000,104358.900000
268.853185,105031.000000,104739.850000
269.848867,105433.000000,105157.300000
270.853321,105830.000000,105541.350000
271.841035,106233.000000,105931.750000
272.851026,106631.000000,106332.100000
273.840843,107028.000000,106739.850000
274.839289,107426.000000,107112.150000
275.871646,107824.000000,107549.600000
276.864035,108224.000000,107919.000000
277.856573,108627.000000,108314.800000
278.837229,109022.000000,108705.050000
279.854083,109421.000000,109121.100000
280.859723,109820.000000,109510.800000
281.874456,110221.000000,109861.100000
282.87905,110622.000000,110241.800000
283.850861,111017.000000,110675.450000
284.844013,111417.000000,111067.500000
285.871315,111816.000000,111505.800000
286.877447,112218.000000,111892.250000
287.86567,112621.000000,112273.700000
288.867274,113015.000000,112687.750000
289.86717,113415.000000,113094.500000
290.850572,113813.000000,113489.000000
291.888051,114215.000000,113889.250000
292.872447,114617.000000,114295.600000
293.8712,115018.000000,114691.600000
294.864281,115420.000000,115083.600000
295.866921,115819.000000,115504.400000
296.890023,116220.000000,115864.600000
297.881037,116621.000000,116295.550000
298.876334,117021.000000,116685.800000
299.860957,117421.000000,117090.750000
300.893622,117822.000000,117501.150000
301.882719,118222.000000,117891.600000
302.867244,118621.000000,118276.850000
303.875791,119020.000000,118690.850000
304.906864,119423.000000,119020.750000
305.86645,119822.000000,119311.150000
306.928234,120220.000000,119701.400000
307.912384,120621.000000,120080.650000
308.943741,121022.000000,120365.600000
309.912966,121421.000000,120635.550000
310.933238,121822.000000,121005.950000
311.927944,122223.000000,121341.500000
312.90881,122621.000000,121711.600000
